subject,trial_idx,start_marker,stop_marker,start_time,stop_time,used_duration,true_freq,pred_class_idx,pred_freq,correct,rhos,preproc
SS15,14,Start14,Stop14,515769.38437020854,515774.37568129465,4.0,8.0,1,8.0,True,"[np.float64(0.2885465919586293), np.float64(0.5061429338768216), np.float64(0.25502829308947716), np.float64(0.20306789329283895), np.float64(0.32541187573180713), np.float64(0.26609439409115376)]",bandpass+dc+sns
SS15,15,Start15,Stop15,515781.77503932227,515786.77569900843,4.0,9.0,2,9.0,True,"[np.float64(0.3303748621833157), np.float64(0.21143423620961493), np.float64(0.5043981800552138), np.float64(0.23789254706138024), np.float64(0.3725154248161693), np.float64(0.21991220029638134)]",bandpass+dc+sns
SS15,16,Start16,Stop16,515793.9795701327,515798.98088151886,4.0,11.0,3,11.0,True,"[np.float64(0.24131371572436658), np.float64(0.2503393452366432), np.float64(0.19680849761795907), np.float64(0.3600760168171341), np.float64(0.31007454138913043), np.float64(0.2821564677183788)]",bandpass+dc+sns
SS15,17,Start17,Stop17,515806.18315434305,515811.4116919332,4.0,7.5,4,7.5,True,"[np.float64(0.2464140459649327), np.float64(0.2008063132551568), np.float64(0.23553977526528694), np.float64(0.15472709948202698), np.float64(0.43278111366992106), np.float64(0.2508923819745716)]",bandpass+dc+sns
SS15,18,Start18,Stop18,515818.5863903569,515823.58863014315,4.0,8.5,5,8.5,True,"[np.float64(0.25451046798578414), np.float64(0.2459912516573477), np.float64(0.27889194214708074), np.float64(0.2186307547596082), np.float64(0.3039511398905459), np.float64(0.45691296600560155)]",bandpass+dc+sns
SS15,19,Start19,Stop19,515830.7961934674,515835.7884875535,4.0,7.0,0,7.0,True,"[np.float64(0.5218116665078415), np.float64(0.301150034942272), np.float64(0.219555427494032), np.float64(0.23290518763688625), np.float64(0.3054577636427205), np.float64(0.21110492088560423)]",bandpass+dc+sns
SS15,20,Start20,Stop20,515847.010381247,515848.0186737643,4.0,8.0,4,7.5,False,"[np.float64(0.22545394576227112), np.float64(0.2789543532323498), np.float64(0.21332360715677515), np.float64(0.2569700382255301), np.float64(0.3087651934263911), np.float64(0.2222047041932527)]",bandpass+dc+sns
SS16,1,Start1,Stop1,516148.9227579596,516153.92631683586,4.0,7.0,0,7.0,True,"[np.float64(0.5555361293346252), np.float64(0.30107904632915045), np.float64(0.2044096831250858), np.float64(0.24443016392808892), np.float64(0.367541125105235), np.float64(0.21321712095832338)]",bandpass+dc+sns
SS16,2,Start2,Stop2,516161.13849698985,516166.33096717275,4.0,8.0,1,8.0,True,"[np.float64(0.35251327014527917), np.float64(0.43543126168440466), np.float64(0.22146679015714035), np.float64(0.24616032407435576), np.float64(0.2647144301504108), np.float64(0.21459649655696628)]",bandpass+dc+sns
SS16,3,Start3,Stop3,516173.8416115373,516178.5396256028,4.0,9.0,2,9.0,True,"[np.float64(0.3672611519733204), np.float64(0.26056015306041835), np.float64(0.37432213668641), np.float64(0.18769161112912475), np.float64(0.2651844101956216), np.float64(0.25202340615647634)]",bandpass+dc+sns
SS16,4,Start4,Stop4,516185.7397893564,516190.7369018324,4.0,11.0,3,11.0,True,"[np.float64(0.30351137854306026), np.float64(0.2708199788534629), np.float64(0.2705006636523017), np.float64(0.43513848475840133), np.float64(0.34759065891831775), np.float64(0.28608513238304123)]",bandpass+dc+sns
SS16,5,Start5,Stop5,516197.93972548615,516202.9446760624,4.0,7.5,4,7.5,True,"[np.float64(0.2581567618949536), np.float64(0.21234841994500997), np.float64(0.22423105043626035), np.float64(0.21464939858742565), np.float64(0.5271005095214866), np.float64(0.22581489928558984)]",bandpass+dc+sns
SS16,6,Start6,Stop6,516210.14500071603,516215.14765529224,4.0,8.5,5,8.5,True,"[np.float64(0.2766653315342053), np.float64(0.25241217556927886), np.float64(0.18887679990145248), np.float64(0.21281963617927574), np.float64(0.3209334848537976), np.float64(0.45673734750835776)]",bandpass+dc+sns
SS16,7,Start7,Stop7,516222.54971675295,516227.5508497291,4.0,7.0,0,7.0,True,"[np.float64(0.4151748152719185), np.float64(0.34034569936897174), np.float64(0.28802422303726927), np.float64(0.15709883870573974), np.float64(0.30277769994193693), np.float64(0.22861977146528997)]",bandpass+dc+sns
SS16,8,Start8,Stop8,516234.96239719016,516239.9587258662,4.0,8.0,1,8.0,True,"[np.float64(0.3629790702952231), np.float64(0.5051398676046317), np.float64(0.33293278362374057), np.float64(0.23687066552431338), np.float64(0.2580852248888107), np.float64(0.14958694912860768)]",bandpass+dc+sns
SS16,9,Start9,Stop9,516247.16278981994,516252.3765025036,4.0,9.0,2,9.0,True,"[np.float64(0.29473730795650394), np.float64(0.24646262333444238), np.float64(0.42217566016903946), np.float64(0.2022538472349855), np.float64(0.33799889331015054), np.float64(0.2633680192132208)]",bandpass+dc+sns
SS16,10,Start10,Stop10,516259.57683435717,516264.37112262606,4.0,11.0,3,11.0,True,"[np.float64(0.2184696792193463), np.float64(0.30875691725871296), np.float64(0.20893704347945768), np.float64(0.3534901839069489), np.float64(0.338019063430105), np.float64(0.24013454333887255)]",bandpass+dc+sns
SS16,11,Start11,Stop11,516271.77203298674,516276.77501666296,4.0,7.5,4,7.5,True,"[np.float64(0.25784527015870573), np.float64(0.24049591311136964), np.float64(0.1994601606488328), np.float64(0.21206910697732353), np.float64(0.5449967759266251), np.float64(0.22757012568186405)]",bandpass+dc+sns
SS16,12,Start12,Stop12,516283.98399221693,516288.9812981929,4.0,8.5,5,8.5,True,"[np.float64(0.2502039837578025), np.float64(0.2542418970740783), np.float64(0.22720074789005554), np.float64(0.16876765989825795), np.float64(0.3165382567586361), np.float64(0.3428101600997409)]",bandpass+dc+sns
SS16,13,Start13,Stop13,516296.1840650466,516301.1879057228,4.0,7.0,0,7.0,True,"[np.float64(0.5147173562751752), np.float64(0.26520986864888707), np.float64(0.22423565509406665), np.float64(0.2807526453034241), np.float64(0.2883975389814399), np.float64(0.26955035514292996)]",bandpass+dc+sns
SS16,14,Start14,Stop14,516308.59743008384,516313.5918537598,4.0,8.0,1,8.0,True,"[np.float64(0.2945541995429399), np.float64(0.5705652297904265), np.float64(0.22867096964940076), np.float64(0.24697737811105902), np.float64(0.3319258769073655), np.float64(0.22208646311719554)]",bandpass+dc+sns
SS16,15,Start15,Stop15,516320.79527991347,516325.8040323899,4.0,9.0,2,9.0,True,"[np.float64(0.23324286835276248), np.float64(0.23937308691488487), np.float64(0.4178532318088208), np.float64(0.27719188278065277), np.float64(0.2933747687398605), np.float64(0.3225784917272157)]",bandpass+dc+sns
SS16,16,Start16,Stop16,516333.00281244353,516338.0100356199,4.0,11.0,3,11.0,True,"[np.float64(0.18792885097859516), np.float64(0.3435780546310774), np.float64(0.26952810263662785), np.float64(0.40313118182261565), np.float64(0.25982021684662504), np.float64(0.21114199730574493)]",bandpass+dc+sns
SS16,17,Start17,Stop17,516345.4092162805,516350.40836645657,4.0,7.5,4,7.5,True,"[np.float64(0.2549789183172232), np.float64(0.2255785477077931), np.float64(0.2086693894207879), np.float64(0.22879202749430308), np.float64(0.47052983094284656), np.float64(0.25084221638882115)]",bandpass+dc+sns
SS16,18,Start18,Stop18,516357.6116120103,516362.6188484867,4.0,8.5,5,8.5,True,"[np.float64(0.26598550560463413), np.float64(0.23385869822652083), np.float64(0.19372656921777118), np.float64(0.21176683463047988), np.float64(0.37393631092593993), np.float64(0.43281961298563215)]",bandpass+dc+sns
SS16,19,Start19,Stop19,516369.8303562407,516374.82180481654,4.0,7.0,0,7.0,True,"[np.float64(0.41330483293746634), np.float64(0.30849740328179964), np.float64(0.1795043938633158), np.float64(0.23297774485853817), np.float64(0.3424110533114188), np.float64(0.2672767600387051)]",bandpass+dc+sns
SS16,20,Start20,Stop20,516382.0273571703,516387.0333977466,4.0,8.0,1,8.0,True,"[np.float64(0.20380776100232736), np.float64(0.52606041819536), np.float64(0.1995005416421007), np.float64(0.19865274503294164), np.float64(0.379096178478265), np.float64(0.20250488551231394)]",bandpass+dc+sns
SS16,21,Start21,Stop21,516394.0345714932,516399.23384637636,4.0,9.0,2,9.0,True,"[np.float64(0.26889513745008425), np.float64(0.23904173828472006), np.float64(0.4180002254144086), np.float64(0.19419200282435112), np.float64(0.30108714142419507), np.float64(0.21778667288598633)]",bandpass+dc+sns
SS16,22,Start22,Stop22,516406.43837673013,516411.4418053064,4.0,11.0,3,11.0,True,"[np.float64(0.2567848997120758), np.float64(0.28020264342280743), np.float64(0.18632383658284904), np.float64(0.36961994388128133), np.float64(0.3572461512410383), np.float64(0.2511817823550762)]",bandpass+dc+sns
SS16,23,Start23,Stop23,516418.6467098601,516423.64796763635,4.0,7.5,4,7.5,True,"[np.float64(0.21386004812829768), np.float64(0.21870318633523572), np.float64(0.20924746223418433), np.float64(0.1674611380480708), np.float64(0.5812850227797909), np.float64(0.2663281973923986)]",bandpass+dc+sns
SS16,24,Start24,Stop24,516430.8607081904,516435.87295866694,4.0,8.5,5,8.5,True,"[np.float64(0.2538611608741702), np.float64(0.24996283815215098), np.float64(0.2600419418379108), np.float64(0.1485753515042959), np.float64(0.2651895486142901), np.float64(0.3540318223018917)]",bandpass+dc+sns
SS17,1,Start1,Stop1,516943.7625969689,516948.76032041194,4.0,7.0,0,7.0,True,"[np.float64(0.43192989592715414), np.float64(0.19290640667585388), np.float64(0.2161105198944408), np.float64(0.2136858617950829), np.float64(0.35179979573030784), np.float64(0.19077938870044203)]",bandpass+dc+sns
SS17,2,Start2,Stop2,516956.1725251275,516961.1682716705,4.0,8.0,1,8.0,True,"[np.float64(0.269767640307443), np.float64(0.3285120182830229), np.float64(0.19730687003903224), np.float64(0.17470658662387), np.float64(0.29166643664931197), np.float64(0.2571202269609707)]",bandpass+dc+sns
SS17,3,Start3,Stop3,516968.5726855862,516973.58109942905,4.0,9.0,2,9.0,True,"[np.float64(0.31530980550395665), np.float64(0.30110933365453435), np.float64(0.31751190474233176), np.float64(0.14304639931553784), np.float64(0.2893962767744125), np.float64(0.15824993883750504)]",bandpass+dc+sns
SS17,4,Start4,Stop4,516980.7779530471,516985.78659688996,4.0,11.0,3,11.0,True,"[np.float64(0.35515576501929635), np.float64(0.2341389409345801), np.float64(0.20018592789677964), np.float64(0.37206679140439464), np.float64(0.30539704337918244), np.float64(0.2403788536669915)]",bandpass+dc+sns
SS17,5,Start5,Stop5,516992.9924703078,516998.1907851486,4.0,7.5,4,7.5,True,"[np.float64(0.40655333945184746), np.float64(0.27521266744143713), np.float64(0.21558334995596387), np.float64(0.2439905135047993), np.float64(0.48709835515847805), np.float64(0.1879743573040976)]",bandpass+dc+sns
SS17,6,Start6,Stop6,517005.3915852665,517010.39791770943,4.0,8.5,5,8.5,True,"[np.float64(0.26112112553010136), np.float64(0.21591607155059128), np.float64(0.163152350433564), np.float64(0.21525050350924907), np.float64(0.31249678231474404), np.float64(0.33950246805978135)]",bandpass+dc+sns
SS17,7,Start7,Stop7,517017.60575892724,517022.6053645703,4.0,7.0,0,7.0,True,"[np.float64(0.3973035014213876), np.float64(0.22852812016998364), np.float64(0.18378001342304076), np.float64(0.1902954328323874), np.float64(0.35056583988950346), np.float64(0.3282383922201142)]",bandpass+dc+sns
SS17,8,Start8,Stop8,517029.8069541882,517034.8199241311,4.0,8.0,1,8.0,True,"[np.float64(0.34956761761394056), np.float64(0.38499966138310887), np.float64(0.2224420980033864), np.float64(0.23157897411973424), np.float64(0.24104747523471842), np.float64(0.2719546171502405)]",bandpass+dc+sns
SS17,9,Start9,Stop9,517042.021281849,517047.21550578985,4.0,9.0,0,7.0,False,"[np.float64(0.35934164183130063), np.float64(0.30203209214746196), np.float64(0.3418382269549995), np.float64(0.22318106941387092), np.float64(0.2870325325073633), np.float64(0.2228976293528084)]",bandpass+dc+sns
SS17,10,Start10,Stop10,517054.42236840766,517059.4281269506,4.0,11.0,3,11.0,True,"[np.float64(0.3918500218948316), np.float64(0.26369834543778536), np.float64(0.2298766121921879), np.float64(0.4101042158390143), np.float64(0.319536790627963), np.float64(0.21494091948685584)]",bandpass+dc+sns
SS17,11,Start11,Stop11,517066.8257845663,517071.82841420925,4.0,7.5,4,7.5,True,"[np.float64(0.31258444483365094), np.float64(0.21455689126448724), np.float64(0.15808558803960027), np.float64(0.15919172909667975), np.float64(0.5198166733994621), np.float64(0.2335333463246046)]",bandpass+dc+sns
SS17,12,Start12,Stop12,517079.0320914272,517084.0359113701,4.0,8.5,0,7.0,False,"[np.float64(0.3871184936830176), np.float64(0.25679619826522554), np.float64(0.17570141186851712), np.float64(0.16589631728404458), np.float64(0.27266723021702044), np.float64(0.3468472569291159)]",bandpass+dc+sns
SS17,13,Start13,Stop13,517091.2505807879,517096.44183602877,4.0,7.0,0,7.0,True,"[np.float64(0.4063491803561532), np.float64(0.26869776645221555), np.float64(0.19827444490818893), np.float64(0.18229110070868712), np.float64(0.31558706531867103), np.float64(0.17916160469899758)]",bandpass+dc+sns
SS17,14,Start14,Stop14,517103.64814684656,517108.64975858957,4.0,8.0,1,8.0,True,"[np.float64(0.3069208422569387), np.float64(0.45257941813363883), np.float64(0.17324730973492136), np.float64(0.19527941819643185), np.float64(0.30082888130815333), np.float64(0.22394565349762824)]",bandpass+dc+sns
SS17,15,Start15,Stop15,517115.8555946075,517120.8596416504,4.0,9.0,2,9.0,True,"[np.float64(0.38261406406524917), np.float64(0.20715131770197553), np.float64(0.3985424325560639), np.float64(0.18736787723141468), np.float64(0.23383671629753078), np.float64(0.18011347054546437)]",bandpass+dc+sns
SS17,16,Start16,Stop16,517128.05954526836,517133.26343360904,4.0,11.0,3,11.0,True,"[np.float64(0.2674555761093207), np.float64(0.2917143487308666), np.float64(0.20297798036088527), np.float64(0.4267669030018158), np.float64(0.2668727995726138), np.float64(0.19200786773804704)]",bandpass+dc+sns
SS17,17,Start17,Stop17,517140.4696355269,517145.47023636993,4.0,7.5,4,7.5,True,"[np.float64(0.22743331956515703), np.float64(0.2777178578008178), np.float64(0.20826362280424454), np.float64(0.2449425434104824), np.float64(0.5212996044687392), np.float64(0.2995751412489215)]",bandpass+dc+sns
SS17,18,Start18,Stop18,517152.68882148765,517157.88316912844,4.0,8.5,5,8.5,True,"[np.float64(0.24907298410053846), np.float64(0.25017949244934995), np.float64(0.2061343358757313), np.float64(0.25045658562303674), np.float64(0.3178612477881643), np.float64(0.4504325621051005)]",bandpass+dc+sns
SS17,19,Start19,Stop19,517165.1069382461,517169.89146299154,4.0,7.0,0,7.0,True,"[np.float64(0.4312978457801748), np.float64(0.1974238526972383), np.float64(0.17811315246454365), np.float64(0.17797475867041787), np.float64(0.35994475643072765), np.float64(0.2391359658354832)]",bandpass+dc+sns
SS17,20,Start20,Stop20,517177.0936151095,517182.0939980525,4.0,8.0,1,8.0,True,"[np.float64(0.4413158979321442), np.float64(0.4834309875661644), np.float64(0.20783149669970932), np.float64(0.16337473539323624), np.float64(0.2132560755096002), np.float64(0.23104919984084368)]",bandpass+dc+sns
SS17,21,Start21,Stop21,517189.49616306816,517194.5000776111,4.0,9.0,2,9.0,True,"[np.float64(0.25675771053408447), np.float64(0.22357789212676007), np.float64(0.43876627516672195), np.float64(0.1928323198092195), np.float64(0.33919966670580576), np.float64(0.17283326866926152)]",bandpass+dc+sns
SS17,22,Start22,Stop22,517201.702726329,517206.7339513716,4.0,11.0,3,11.0,True,"[np.float64(0.2739598621288836), np.float64(0.2927595589860277), np.float64(0.15689264219572363), np.float64(0.3977344819073884), np.float64(0.2807662524320938), np.float64(0.2614319107543446)]",bandpass+dc+sns
SS17,23,Start23,Stop23,517213.9173116898,517218.91083293286,4.0,7.5,4,7.5,True,"[np.float64(0.19295608886828744), np.float64(0.17299157722937167), np.float64(0.1877415453639288), np.float64(0.2435981467807345), np.float64(0.4774549344930319), np.float64(0.18270565843589176)]",bandpass+dc+sns
SS17,24,Start24,Stop24,517226.11518505076,517231.12470009364,4.0,8.5,5,8.5,True,"[np.float64(0.27229141973738746), np.float64(0.13881321583122858), np.float64(0.18971646760666516), np.float64(0.17244337308301744), np.float64(0.2761371728460037), np.float64(0.5191831316547342)]",bandpass+dc+sns
SS18,1,Start1,Stop1,518342.4482368199,518347.4486566022,4.0,7.0,0,7.0,True,"[np.float64(0.4383995057848606), np.float64(0.25466745643591354), np.float64(0.28503411349793095), np.float64(0.25039236204964405), np.float64(0.3165248403881386), np.float64(0.19990928860367344)]",bandpass+dc+sns
SS18,2,Start2,Stop2,518354.6683597879,518359.6600627706,4.0,8.0,4,7.5,False,"[np.float64(0.28148233221196783), np.float64(0.33860561711919046), np.float64(0.22387217476799148), np.float64(0.20759077891986155), np.float64(0.3519047911460055), np.float64(0.20642908984100355)]",bandpass+dc+sns
SS18,3,Start3,Stop3,518367.0664814482,518372.0745893302,4.0,9.0,2,9.0,True,"[np.float64(0.18756876850828683), np.float64(0.22673539592079112), np.float64(0.4378674277918554), np.float64(0.18842911744149485), np.float64(0.36507580292833697), np.float64(0.2463830836968223)]",bandpass+dc+sns
SS18,4,Start4,Stop4,518379.2738054167,518384.274722799,4.0,11.0,3,11.0,True,"[np.float64(0.3227728744770794), np.float64(0.3424027211900965), np.float64(0.27728960665664937), np.float64(0.4248463970751788), np.float64(0.32218836803816686), np.float64(0.2083220923463834)]",bandpass+dc+sns
SS18,5,Start5,Stop5,518391.4805757854,518396.49035796727,4.0,7.5,4,7.5,True,"[np.float64(0.2459167480967685), np.float64(0.21224627828522755), np.float64(0.3330719994343247), np.float64(0.15582880123243825), np.float64(0.5902066806258035), np.float64(0.21797248278736042)]",bandpass+dc+sns
SS18,6,Start6,Stop6,518403.892874345,518408.89162202744,4.0,8.5,4,7.5,False,"[np.float64(0.2647532656183316), np.float64(0.23560878438975547), np.float64(0.26223846501455395), np.float64(0.22905780986650837), np.float64(0.3236026762729262), np.float64(0.3102969095035297)]",bandpass+dc+sns
SS18,7,Start7,Stop7,518416.1940790095,518421.10271569586,4.0,7.0,0,7.0,True,"[np.float64(0.3908331409259669), np.float64(0.286504888909625), np.float64(0.22066582076646138), np.float64(0.24141933350555314), np.float64(0.25862048805901683), np.float64(0.21442493605229768)]",bandpass+dc+sns
SS18,8,Start8,Stop8,518428.31130508205,518433.31564326416,4.0,8.0,1,8.0,True,"[np.float64(0.329905413803492), np.float64(0.5531568519020731), np.float64(0.20785790062904683), np.float64(0.18254579627174763), np.float64(0.2817307746267964), np.float64(0.20731530524924338)]",bandpass+dc+sns
SS18,9,Start9,Stop9,518440.52173205046,518445.7182285242,4.0,9.0,0,7.0,False,"[np.float64(0.4315149989011779), np.float64(0.24015289594414985), np.float64(0.36512373495680656), np.float64(0.17100998134130418), np.float64(0.31631885115008695), np.float64(0.24540323753285323)]",bandpass+dc+sns
SS18,10,Start10,Stop10,518452.92812801036,518457.9321443926,4.0,11.0,3,11.0,True,"[np.float64(0.2643966587026759), np.float64(0.2648812825508242), np.float64(0.18263653946834008), np.float64(0.29978377799877604), np.float64(0.2962001597353632), np.float64(0.16638220011469224)]",bandpass+dc+sns
SS18,11,Start11,Stop11,518465.135306279,518470.13639756123,4.0,7.5,4,7.5,True,"[np.float64(0.247922113465527), np.float64(0.2598071223967497), np.float64(0.1829677469389097), np.float64(0.2517422255792034), np.float64(0.5114923438375553), np.float64(0.22372779319583383)]",bandpass+dc+sns
SS18,12,Start12,Stop12,518477.3443800475,518482.39158102777,4.0,8.5,5,8.5,True,"[np.float64(0.33182500749777777), np.float64(0.20196282384843328), np.float64(0.19797748918903485), np.float64(0.1723992890509781), np.float64(0.306835659530902), np.float64(0.4508748103051538)]",bandpass+dc+sns
SS18,13,Start13,Stop13,518489.55046871613,518494.5528388984,4.0,7.0,0,7.0,True,"[np.float64(0.45538004584717107), np.float64(0.24526996175732593), np.float64(0.25978879554747414), np.float64(0.1826850758099305), np.float64(0.41110462296704503), np.float64(0.21452276492794017)]",bandpass+dc+sns
SS18,14,Start14,Stop14,518501.75634208473,518506.7643277668,4.0,8.0,0,7.0,False,"[np.float64(0.39397425076149145), np.float64(0.33707387952854234), np.float64(0.15731975188350145), np.float64(0.17172492741534073), np.float64(0.3216747297334375), np.float64(0.21065754247594073)]",bandpass+dc+sns
SS18,15,Start15,Stop15,518513.9678749531,518518.9938117343,4.0,9.0,0,7.0,False,"[np.float64(0.3988202196889847), np.float64(0.25205206107927147), np.float64(0.32949959225959763), np.float64(0.2939655819081706), np.float64(0.2407099882447383), np.float64(0.22389652658074838)]",bandpass+dc+sns
SS18,16,Start16,Stop16,518526.17460362177,518531.37870109524,4.0,11.0,3,11.0,True,"[np.float64(0.2740258258522623), np.float64(0.2749767349592359), np.float64(0.3162272099806769), np.float64(0.5024019713620005), np.float64(0.2865491220906205), np.float64(0.17914959831578592)]",bandpass+dc+sns
SS18,17,Start17,Stop17,518538.58879198134,518543.60156056314,4.0,7.5,4,7.5,True,"[np.float64(0.2611427497961758), np.float64(0.21929112766316894), np.float64(0.20333652710702485), np.float64(0.23867568876598055), np.float64(0.49325700047023496), np.float64(0.19735488217486888)]",bandpass+dc+sns
SS18,18,Start18,Stop18,518550.79736254987,518555.7947545323,4.0,8.5,5,8.5,True,"[np.float64(0.21726579937263654), np.float64(0.2476442103846402), np.float64(0.30252775512214264), np.float64(0.22326728994105854), np.float64(0.25261729390130117), np.float64(0.47232635397766937)]",bandpass+dc+sns
SS18,19,Start19,Stop19,518562.99874641874,518568.00419790077,4.0,7.0,0,7.0,True,"[np.float64(0.45139470571052626), np.float64(0.23241423434551647), np.float64(0.2065143146441913), np.float64(0.2191476214765935), np.float64(0.38611045277494577), np.float64(0.2228650069711564)]",bandpass+dc+sns
SS18,20,Start20,Stop20,518575.2066488873,518580.20736756956,4.0,8.0,1,8.0,True,"[np.float64(0.29010001906753957), np.float64(0.4717501358135552), np.float64(0.26077225531264486), np.float64(0.21714718450898446), np.float64(0.36460826975777944), np.float64(0.24108044963696695)]",bandpass+dc+sns
SS18,21,Start21,Stop21,518587.4197369556,518592.4228655378,4.0,9.0,2,9.0,True,"[np.float64(0.2535077395631826), np.float64(0.23713782365574193), np.float64(0.4299928423878538), np.float64(0.2602968619461203), np.float64(0.23322232437119336), np.float64(0.2498263431893094)]",bandpass+dc+sns
SS18,22,Start22,Stop22,518599.8254189155,518604.8299710977,4.0,11.0,3,11.0,True,"[np.float64(0.38645273133914093), np.float64(0.26077463508727183), np.float64(0.2181198221764856), np.float64(0.43437414038396294), np.float64(0.30750205607431713), np.float64(0.2417455077117267)]",bandpass+dc+sns
SS18,23,Start23,Stop23,518612.035384484,518617.0529650656,4.0,7.5,4,7.5,True,"[np.float64(0.3245068344954531), np.float64(0.23894269213281413), np.float64(0.27146724339268896), np.float64(0.18305309144372692), np.float64(0.5186300154647896), np.float64(0.23342185863521867)]",bandpass+dc+sns
SS18,24,Start24,Stop24,518624.23586525285,518629.241492035,4.0,8.5,5,8.5,True,"[np.float64(0.350805097421351), np.float64(0.22340691175435337), np.float64(0.2827320870671666), np.float64(0.19814893341108317), np.float64(0.26650784089096674), np.float64(0.44150611176909543)]",bandpass+dc+sns
SS19,1,Start1,Stop1,518790.0308007847,518794.8372581718,4.0,7.0,0,7.0,True,"[np.float64(0.36901014166895935), np.float64(0.28054110306592533), np.float64(0.2709706594756873), np.float64(0.25018805651990506), np.float64(0.3388495019210697), np.float64(0.20547008568786104)]",bandpass+dc+sns
SS19,2,Start2,Stop2,518802.2574400062,518807.2425322966,4.0,8.0,1,8.0,True,"[np.float64(0.251544163950227), np.float64(0.39138332076150684), np.float64(0.22446270764359444), np.float64(0.2547995930249565), np.float64(0.2190284326861823), np.float64(0.2077226708902589)]",bandpass+dc+sns
SS19,3,Start3,Stop3,518814.44824062707,518819.4518914177,4.0,9.0,2,9.0,True,"[np.float64(0.3466566448264258), np.float64(0.21397471000285012), np.float64(0.397942560442397), np.float64(0.24568551977169906), np.float64(0.26087622602644744), np.float64(0.2647522018720493)]",bandpass+dc+sns
SS19,4,Start4,Stop4,518826.8691528521,518831.6740943391,4.0,11.0,4,7.5,False,"[np.float64(0.2540897776848848), np.float64(0.19879728168030975), np.float64(0.23558073931260204), np.float64(0.28568442278857464), np.float64(0.34321877990978067), np.float64(0.29873088541442816)]",bandpass+dc+sns
SS19,5,Start5,Stop5,518839.0842522734,518844.06742546364,4.0,7.5,4,7.5,True,"[np.float64(0.2974478426530746), np.float64(0.2540214144593587), np.float64(0.24736085910851474), np.float64(0.22977585850011933), np.float64(0.5199554196661134), np.float64(0.3111948375389292)]",bandpass+dc+sns
SS19,6,Start6,Stop6,518851.27345479414,518856.2750963848,4.0,8.5,5,8.5,True,"[np.float64(0.2416344477763786), np.float64(0.24995388508420333), np.float64(0.22944657641800736), np.float64(0.18555549027367832), np.float64(0.29905327364306056), np.float64(0.48061229360916835)]",bandpass+dc+sns
SS19,7,Start7,Stop7,518863.4800186153,518868.483183606,4.0,7.0,0,7.0,True,"[np.float64(0.4086734696513211), np.float64(0.2564907460410985), np.float64(0.2185870426991286), np.float64(0.28321153487475687), np.float64(0.33689440218702865), np.float64(0.2149314239979865)]",bandpass+dc+sns
SS19,8,Start8,Stop8,518875.68611093645,518880.6998071273,4.0,8.0,4,7.5,False,"[np.float64(0.25501748014529707), np.float64(0.3624350603906575), np.float64(0.24273852662478823), np.float64(0.3115706395689244), np.float64(0.36851888589850457), np.float64(0.2089058591537161)]",bandpass+dc+sns
SS19,9,Start9,Stop9,518887.9033526578,518892.89759054827,4.0,9.0,2,9.0,True,"[np.float64(0.2393017269377175), np.float64(0.20451721070855894), np.float64(0.46244816130645733), np.float64(0.20712043948818373), np.float64(0.33334932996683125), np.float64(0.21306919511281186)]",bandpass+dc+sns
SS19,10,Start10,Stop10,518900.1044209788,518905.1051679694,4.0,11.0,1,8.0,False,"[np.float64(0.23836247018728637), np.float64(0.3475249925566689), np.float64(0.23065834555312587), np.float64(0.3095949761682772), np.float64(0.3174488799623241), np.float64(0.33368920772090205)]",bandpass+dc+sns
SS19,11,Start11,Stop11,518912.52012950374,518917.51326169417,4.0,7.5,4,7.5,True,"[np.float64(0.24899638554743486), np.float64(0.23187355492118397), np.float64(0.1929782056922121), np.float64(0.18330589773981423), np.float64(0.4824290591267984), np.float64(0.22855596037057235)]",bandpass+dc+sns
SS19,12,Start12,Stop12,518924.71604982467,518929.73232151556,4.0,8.5,5,8.5,True,"[np.float64(0.21351570794419567), np.float64(0.242151899568047), np.float64(0.2234443536429017), np.float64(0.18701608274479886), np.float64(0.31338703469161117), np.float64(0.4285567358192573)]",bandpass+dc+sns
SS19,13,Start13,Stop13,518936.92583114584,518941.9451378368,4.0,7.0,0,7.0,True,"[np.float64(0.48504751484584946), np.float64(0.30424038432624156), np.float64(0.2780831862970143), np.float64(0.1968876647270724), np.float64(0.3460107446392407), np.float64(0.20841103394672367)]",bandpass+dc+sns
SS19,14,Start14,Stop14,518949.132793867,518954.14073185774,4.0,8.0,1,8.0,True,"[np.float64(0.20702475113921148), np.float64(0.4495984778974927), np.float64(0.24938005168442723), np.float64(0.18004140983653374), np.float64(0.29458265488710467), np.float64(0.2527520999281449)]",bandpass+dc+sns
SS19,15,Start15,Stop15,518961.3464006883,518966.34658547887,4.0,9.0,2,9.0,True,"[np.float64(0.25553374929481837), np.float64(0.25330670605213423), np.float64(0.4225236257773656), np.float64(0.24358820886840865), np.float64(0.334611573521105), np.float64(0.25907248999042626)]",bandpass+dc+sns
SS19,16,Start16,Stop16,518973.55342130945,518978.75412060367,4.0,11.0,4,7.5,False,"[np.float64(0.228221631592089), np.float64(0.3039605102328598), np.float64(0.2523056675459123), np.float64(0.32620447074939857), np.float64(0.3877631137196294), np.float64(0.2726048031814845)]",bandpass+dc+sns
