subject,trial_idx,start_marker,stop_marker,start_time,stop_time,used_duration,true_freq,pred_class_idx,pred_freq,correct,scores,preproc
SS30,1,Start1,Stop1,492242.14211470634,492247.1311969275,4.0,7.0,5,8.5,False,"[np.float64(207649.89364695636), np.float64(143347.1087858909), np.float64(1961967.696743379), np.float64(93404.5586390986), np.float64(346772.5959654449), np.float64(3516450.3011278147)]",bandpass+dc+sns
SS30,2,Start2,Stop2,492253.92477975634,492258.72467957676,4.0,8.0,5,8.5,False,"[np.float64(319996.6355364241), np.float64(5449304.308915128), np.float64(356038.89752037), np.float64(508041.55417297303), np.float64(437699.05246832134), np.float64(7993166.563909126)]",bandpass+dc+sns
SS30,3,Start3,Stop3,492265.5446357057,492270.5259566269,4.0,9.0,5,8.5,False,"[np.float64(114425.87964401358), np.float64(37777.39470324757), np.float64(757568.6151561199), np.float64(295513.51799718855), np.float64(100441.41088152076), np.float64(1160519.3938717316)]",bandpass+dc+sns
SS30,4,Start4,Stop4,492277.12508445495,492282.1223048762,4.0,11.0,2,9.0,False,"[np.float64(222867.31956266452), np.float64(42134.52535958982), np.float64(623561.3714569885), np.float64(590396.753984999), np.float64(150199.3872260193), np.float64(458171.59227509284)]",bandpass+dc+sns
SS30,5,Start5,Stop5,492288.71834290423,492293.7167298255,4.0,7.5,5,8.5,False,"[np.float64(1457267.8704644511), np.float64(8418.15497659474), np.float64(232350.74369109666), np.float64(728930.5606185794), np.float64(321369.4853909915), np.float64(2047405.171972464)]",bandpass+dc+sns
SS30,6,Start6,Stop6,492300.3195293535,492305.5173388756,4.0,8.5,5,8.5,True,"[np.float64(17275.027885452168), np.float64(38339.468271244696), np.float64(185689.03635262174), np.float64(208887.19914814254), np.float64(104483.17561963269), np.float64(11019540.407269895)]",bandpass+dc+sns
SS30,7,Start7,Stop7,492312.11451900366,492317.1072857249,4.0,7.0,5,8.5,False,"[np.float64(327717.7996292888), np.float64(173482.55539008195), np.float64(218718.83180562215), np.float64(400987.7350701718), np.float64(67860.1091713008), np.float64(1036184.420735337)]",bandpass+dc+sns
SS30,8,Start8,Stop8,492323.70802235295,492328.7041245742,4.0,8.0,2,9.0,False,"[np.float64(223390.63028534368), np.float64(215692.98854137736), np.float64(1107516.3582007315), np.float64(297269.0961481449), np.float64(240428.97898738738), np.float64(651025.4808205632)]",bandpass+dc+sns
SS30,9,Start9,Stop9,492335.5383015032,492340.5000393243,4.0,9.0,5,8.5,False,"[np.float64(1765120.1923037055), np.float64(114010.65633084453), np.float64(496836.0259201486), np.float64(740406.802739743), np.float64(224074.47059575882), np.float64(2626437.8723559133)]",bandpass+dc+sns
SS30,10,Start10,Stop10,492347.10830155236,492352.1046166736,4.0,11.0,0,7.0,False,"[np.float64(1879658.2538927435), np.float64(243329.68147532572), np.float64(272928.48502263176), np.float64(611821.1164875354), np.float64(385877.61609665374), np.float64(1013267.7339620509)]",bandpass+dc+sns
SS30,11,Start11,Stop11,492358.69793720165,492363.6989902229,4.0,7.5,0,7.0,False,"[np.float64(2454174.290918226), np.float64(64237.751170409574), np.float64(269302.39288773545), np.float64(261226.97777994757), np.float64(494397.96340978215), np.float64(1677480.9873257075)]",bandpass+dc+sns
SS30,12,Start12,Stop12,492370.53599225194,492375.50073937303,4.0,8.5,5,8.5,True,"[np.float64(3548827.540710025), np.float64(97027.22939650127), np.float64(541387.0237236195), np.float64(407147.91907842626), np.float64(104316.77973607134), np.float64(35384910.03535047)]",bandpass+dc+sns
SS30,13,Start13,Stop13,492382.0937485011,492387.0935599223,4.0,7.0,5,8.5,False,"[np.float64(1567126.815074655), np.float64(20135.624556321152), np.float64(89263.43272627192), np.float64(81441.17916485676), np.float64(111857.75912713466), np.float64(5812572.989337513)]",bandpass+dc+sns
SS30,14,Start14,Stop14,492393.7081261504,492398.69152927154,4.0,8.0,0,7.0,False,"[np.float64(3751441.0427534287), np.float64(61232.312521508735), np.float64(601272.7827848154), np.float64(32421.738936019177), np.float64(158415.85251434665), np.float64(2706427.9795908015)]",bandpass+dc+sns
SS30,15,Start15,Stop15,492405.29955269967,492410.28834782087,4.0,9.0,5,8.5,False,"[np.float64(1246394.7961887042), np.float64(45524.3834603387), np.float64(285011.53279036767), np.float64(306569.38500762195), np.float64(79545.69639918428), np.float64(9099243.724976992)]",bandpass+dc+sns
SS30,16,Start16,Stop16,492417.0985014498,492422.09293107106,4.0,11.0,5,8.5,False,"[np.float64(516614.21433855133), np.float64(117804.12082138075), np.float64(493038.0366253142), np.float64(197247.32299033468), np.float64(48914.13698196584), np.float64(11044020.136651082)]",bandpass+dc+sns
SS30,17,Start17,Stop17,492428.6880337991,492433.6834684203,4.0,7.5,2,9.0,False,"[np.float64(163384.59806122133), np.float64(159881.6596305077), np.float64(6181103.55941278), np.float64(436723.84366595023), np.float64(405846.97414005897), np.float64(2637519.1504980833)]",bandpass+dc+sns
SS30,18,Start18,Stop18,492440.28473494836,492445.2843151696,4.0,8.5,5,8.5,True,"[np.float64(376698.4110391594), np.float64(159997.616252415), np.float64(975296.5065266889), np.float64(239979.1041418995), np.float64(67755.97187973373), np.float64(21431759.928261615)]",bandpass+dc+sns
SS30,19,Start19,Stop19,492451.8860475976,492456.8852045189,4.0,7.0,5,8.5,False,"[np.float64(1075796.2653734337), np.float64(14388.018708838661), np.float64(259190.9496603567), np.float64(178661.7448071188), np.float64(88113.39581184805), np.float64(6735138.231343368)]",bandpass+dc+sns
SS30,20,Start20,Stop20,492463.68619244784,492468.6974338691,4.0,8.0,2,9.0,False,"[np.float64(78447.55941534805), np.float64(397690.8262513705), np.float64(2603088.456196932), np.float64(384184.34089844825), np.float64(73338.19837648411), np.float64(2107390.493272278)]",bandpass+dc+sns
SS30,21,Start21,Stop21,492475.28945009713,492480.2799596183,4.0,9.0,5,8.5,False,"[np.float64(184146.78978001393), np.float64(159283.15167979535), np.float64(697282.6671689083), np.float64(235035.1392649953), np.float64(51822.88399183392), np.float64(705400.04097672)]",bandpass+dc+sns
SS30,22,Start22,Stop22,492487.08860464726,492492.0850318685,4.0,11.0,5,8.5,False,"[np.float64(2107681.811872174), np.float64(176811.63148374343), np.float64(111413.16875422763), np.float64(514430.7449947108), np.float64(231636.9690657512), np.float64(5903217.28752942)]",bandpass+dc+sns
SS30,23,Start23,Stop23,492498.68101719656,492503.6795856178,4.0,7.5,5,8.5,False,"[np.float64(1697954.9349048238), np.float64(39104.15496104941), np.float64(67317.81791061387), np.float64(541240.6555366002), np.float64(556459.8615774103), np.float64(8778009.242894538)]",bandpass+dc+sns
SS30,24,Start24,Stop24,492510.28194244584,492515.2861167671,4.0,8.5,5,8.5,True,"[np.float64(985977.8412401449), np.float64(91892.68073044725), np.float64(632032.5627302914), np.float64(179897.72459853656), np.float64(16015.624411165845), np.float64(47691297.28218913)]",bandpass+dc+sns
SS31,1,Start1,Stop1,492786.06415026146,492791.01807690976,4.0,7.0,1,8.0,False,"[np.float64(825357.2899309701), np.float64(16749071.506380018), np.float64(1181923.571930039), np.float64(101799.02201733843), np.float64(285393.935150331), np.float64(11416079.911362244)]",bandpass+dc+sns
SS31,2,Start2,Stop2,492797.6214718742,492802.6310535231,4.0,8.0,1,8.0,True,"[np.float64(569033.1834311824), np.float64(46935856.47906845), np.float64(1012145.3538476345), np.float64(259757.0126887486), np.float64(1715861.2444913972), np.float64(473869.3032526798)]",bandpass+dc+sns
SS31,3,Start3,Stop3,492809.2224662874,492814.2250141362,4.0,9.0,1,8.0,False,"[np.float64(958595.4796190445), np.float64(50093167.787445195), np.float64(17935687.18599969), np.float64(962427.1898924189), np.float64(824041.4295447484), np.float64(7462977.639690405)]",bandpass+dc+sns
SS31,4,Start4,Stop4,492820.8245788006,492826.0231232513,4.0,11.0,1,8.0,False,"[np.float64(661773.8982446613), np.float64(620232005.2253964), np.float64(181116.9381017161), np.float64(558632.6735988881), np.float64(303933.44843537814), np.float64(2751083.27361582)]",bandpass+dc+sns
SS31,5,Start5,Stop5,492832.6331131158,492837.62396896444,4.0,7.5,1,8.0,False,"[np.float64(829542.0577888878), np.float64(316056464.9546472), np.float64(301039.2173262306), np.float64(304728.98195533594), np.float64(2987669.044016834), np.float64(1006492.5022191452)]",bandpass+dc+sns
SS31,6,Start6,Stop6,492844.22575792886,492849.22649337765,4.0,8.5,1,8.0,False,"[np.float64(2828077.3974632435), np.float64(6174258237.055019), np.float64(1675273.4127362936), np.float64(320178.9560484745), np.float64(1342506.2031231774), np.float64(429220.0135098733)]",bandpass+dc+sns
SS31,7,Start7,Stop7,492856.029007644,492861.0275722928,4.0,7.0,1,8.0,False,"[np.float64(2270724.392812964), np.float64(34484038.26870743), np.float64(176027.25682684488), np.float64(141216.25916057685), np.float64(235088.94730809092), np.float64(231766.6735012306)]",bandpass+dc+sns
SS31,8,Start8,Stop8,492867.62657215714,492872.62874540593,4.0,8.0,1,8.0,True,"[np.float64(5815815.836845858), np.float64(80021317.4510577), np.float64(351831.8935655257), np.float64(141194.30180861655), np.float64(199211.43440846747), np.float64(5631018.72502869)]",bandpass+dc+sns
SS31,9,Start9,Stop9,492879.23266847036,492884.2406602193,4.0,9.0,1,8.0,False,"[np.float64(1040984.8223502896), np.float64(97125439.31045973), np.float64(6060557.138399126), np.float64(191755.1684612137), np.float64(1194592.6260999222), np.float64(3943987.97643766)]",bandpass+dc+sns
SS31,10,Start10,Stop10,492890.8361070836,492895.8434042324,4.0,11.0,1,8.0,False,"[np.float64(2826801.9113855944), np.float64(15691024.867434718), np.float64(3256799.090121503), np.float64(660352.6695514903), np.float64(7206.410449125534), np.float64(8551467.521276874)]",bandpass+dc+sns
SS31,11,Start11,Stop11,492902.4353332967,492907.4339663455,4.0,7.5,1,8.0,False,"[np.float64(3768483.0860313177), np.float64(150967148.60063386), np.float64(773644.350491579), np.float64(407729.7944454242), np.float64(4820426.290747433), np.float64(762181.6098015733)]",bandpass+dc+sns
SS31,12,Start12,Stop12,492914.2439513119,492919.2362045607,4.0,8.5,1,8.0,False,"[np.float64(2699787.0366843417), np.float64(14358251.016260445), np.float64(627002.5059418053), np.float64(193691.80793705225), np.float64(502454.6796110709), np.float64(105747.63474023924)]",bandpass+dc+sns
SS31,13,Start13,Stop13,492925.835316525,492930.8359231738,4.0,7.0,1,8.0,False,"[np.float64(1306431.3327173768), np.float64(212587536.17070568), np.float64(1446193.5522755831), np.float64(377783.03289976146), np.float64(1381584.9879793173), np.float64(913049.843726942)]",bandpass+dc+sns
SS31,14,Start14,Stop14,492937.4382456382,492942.437413187,4.0,8.0,1,8.0,True,"[np.float64(666957.2969357884), np.float64(16484525.75700611), np.float64(680654.8553274162), np.float64(373393.4388951303), np.float64(392354.52317105635), np.float64(10405078.640637562)]",bandpass+dc+sns
SS31,15,Start15,Stop15,492949.0647316516,492954.04003150016,4.0,9.0,1,8.0,False,"[np.float64(1651183.7642806966), np.float64(6029174.676588194), np.float64(864973.4477947552), np.float64(36603.80777453584), np.float64(286427.16504423966), np.float64(2439005.02181344)]",bandpass+dc+sns
SS31,16,Start16,Stop16,492960.64875886467,492965.6522101135,4.0,11.0,1,8.0,False,"[np.float64(353838.6633989257), np.float64(104341806.69249271), np.float64(481437.44373563264), np.float64(473428.28039349697), np.float64(576663.2291765022), np.float64(3694459.614582938)]",bandpass+dc+sns
SS31,17,Start17,Stop17,492972.4063544793,492977.4457549285,4.0,7.5,1,8.0,False,"[np.float64(35338326.022039585), np.float64(59987484.299733445), np.float64(363359.4091930734), np.float64(906618.6281473809), np.float64(3782555.714170484), np.float64(1654910.9430477289)]",bandpass+dc+sns
SS31,18,Start18,Stop18,492984.04785859294,492989.0619844419,4.0,8.5,1,8.0,False,"[np.float64(3401507.5486899987), np.float64(35227004.459721416), np.float64(1067635.5842637066), np.float64(64027.06259814047), np.float64(441458.1162084156), np.float64(5719246.250615744)]",bandpass+dc+sns
SS31,19,Start19,Stop19,492995.8558238082,493000.6510620549,4.0,7.0,1,8.0,False,"[np.float64(1337453.042538677), np.float64(41690485.7973886), np.float64(2434805.8636884843), np.float64(250542.80720872257), np.float64(208531.17532271627), np.float64(6158522.164832431)]",bandpass+dc+sns
SS31,20,Start20,Stop20,493007.25324541936,493012.25317676814,4.0,8.0,1,8.0,True,"[np.float64(201523.94192561007), np.float64(62600071.21396525), np.float64(250000.9341916155), np.float64(93954.6250384066), np.float64(537368.6930504293), np.float64(302767.3639157946)]",bandpass+dc+sns
SS31,21,Start21,Stop21,493018.8549445325,493024.05809088325,4.0,9.0,1,8.0,False,"[np.float64(992252.1691975072), np.float64(148566553.41670883), np.float64(1660758.8079539766), np.float64(209350.63633056477), np.float64(1394208.0197281698), np.float64(2546412.1569249365)]",bandpass+dc+sns
SS31,22,Start22,Stop22,493030.6732894478,493035.66095709644,4.0,11.0,1,8.0,False,"[np.float64(886803.4749641129), np.float64(7985705.586716231), np.float64(823115.6549807952), np.float64(1219509.664015683), np.float64(1593635.087425807), np.float64(2293390.0765914298)]",bandpass+dc+sns
SS31,23,Start23,Stop23,493042.2621973609,493047.46727391164,4.0,7.5,1,8.0,False,"[np.float64(503718.9989757332), np.float64(1097931875.7373333), np.float64(680636.3396865416), np.float64(93981.83344826983), np.float64(2893304.251935945), np.float64(20095804.70139324)]",bandpass+dc+sns
SS31,24,Start24,Stop24,493054.063555776,493059.0681030248,4.0,8.5,1,8.0,False,"[np.float64(1209854.4960923037), np.float64(133948509.08533983), np.float64(680656.4968891717), np.float64(178303.01211946484), np.float64(334038.26864251023), np.float64(26752025.706340354)]",bandpass+dc+sns
SS32,1,Start1,Stop1,493188.8937628993,493193.9045922302,4.0,7.0,0,7.0,True,"[np.float64(255108077.88279134), np.float64(3420988.724776879), np.float64(192240829.1853919), np.float64(710070.9756220154), np.float64(146647.81556212745), np.float64(269812.90103818884)]",bandpass+dc+sns
SS32,2,Start2,Stop2,493200.5093219028,493205.4974858332,4.0,8.0,0,7.0,False,"[np.float64(12387341.607911613), np.float64(1632674.3916275727), np.float64(8920726.496431908), np.float64(702320.4019850777), np.float64(381479.34372142557), np.float64(184851.46494772413)]",bandpass+dc+sns
SS32,3,Start3,Stop3,493212.1330408066,493217.1072643366,4.0,9.0,2,9.0,True,"[np.float64(6821909.181279148), np.float64(24419585.846881196), np.float64(627069151.3125377), np.float64(14199430.382428935), np.float64(185571.76560890916), np.float64(384542.735442393)]",bandpass+dc+sns
SS32,4,Start4,Stop4,493223.9101129144,493228.9048982449,4.0,11.0,1,8.0,False,"[np.float64(16970068.82982519), np.float64(62370537.6912253), np.float64(7726124.217449141), np.float64(3620888.4554264466), np.float64(935472.4329709151), np.float64(156867.65046319203)]",bandpass+dc+sns
SS32,5,Start5,Stop5,493235.51056811755,493240.51504844835,4.0,7.5,1,8.0,False,"[np.float64(4481200.134194309), np.float64(233984311.63564405), np.float64(104509892.8456275), np.float64(377948.04978723003), np.float64(361241.9244662747), np.float64(398291.9132668428)]",bandpass+dc+sns
SS32,6,Start6,Stop6,493247.31132312596,493252.3140523567,4.0,8.5,2,9.0,False,"[np.float64(30621302.00201171), np.float64(170807668.8164246), np.float64(5807987286.889622), np.float64(266782.2659301543), np.float64(385671.656196642), np.float64(330290.43851182505)]",bandpass+dc+sns
SS32,7,Start7,Stop7,493259.1341680349,493264.11937526515,4.0,7.0,1,8.0,False,"[np.float64(17106470.0364485), np.float64(682264727.4810741), np.float64(235841332.76393), np.float64(1246336.8766804652), np.float64(134675.9158759733), np.float64(227869.90603000755)]",bandpass+dc+sns
SS32,8,Start8,Stop8,493270.7204354377,493275.7257368685,4.0,8.0,0,7.0,False,"[np.float64(561318996.0288407), np.float64(173721802.85478422), np.float64(2748205.233338483), np.float64(3776018.9874417586), np.float64(394158.6862322112), np.float64(118115.33999882702)]",bandpass+dc+sns
SS32,9,Start9,Stop9,493282.53272784635,493287.32476877165,4.0,9.0,1,8.0,False,"[np.float64(9787416.841738846), np.float64(2218457612.2170153), np.float64(44902886.73745967), np.float64(674156.3439737459), np.float64(228053.04708575655), np.float64(195482.5577056761)]",bandpass+dc+sns
SS32,10,Start10,Stop10,493294.12510324933,493299.13059648016,4.0,11.0,3,11.0,True,"[np.float64(11062255.64543301), np.float64(16088081.80337784), np.float64(16813158.42241168), np.float64(22791914.77855111), np.float64(102809.95920774208), np.float64(566754.6591826901)]",bandpass+dc+sns
SS32,11,Start11,Stop11,493305.7342267527,493310.75346448395,4.0,7.5,2,9.0,False,"[np.float64(12059005.710149314), np.float64(77593323.6768751), np.float64(828944086.6767857), np.float64(4183475.049390229), np.float64(196891.34356882793), np.float64(342465.7385834752)]",bandpass+dc+sns
SS32,12,Start12,Stop12,493317.33591695596,493322.5342834918,4.0,8.5,1,8.0,False,"[np.float64(13285397.795359872), np.float64(120344914.24312331), np.float64(28455500.595090188), np.float64(301064.4794971093), np.float64(431455.36358809343), np.float64(1035557.0826459655)]",bandpass+dc+sns
SS32,13,Start13,Stop13,493329.1371322643,493334.13979779504,4.0,7.0,1,8.0,False,"[np.float64(177743381.92264047), np.float64(256866774.51338434), np.float64(16471410.552257542), np.float64(2338732.8608270795), np.float64(152262.95810081513), np.float64(105929.94467072093)]",bandpass+dc+sns
SS32,14,Start14,Stop14,493340.74856216775,493345.7440136983,4.0,8.0,0,7.0,False,"[np.float64(697607312.7282486), np.float64(196749889.49366403), np.float64(14735483.82995812), np.float64(8017915.762374729), np.float64(369567.90878302284), np.float64(297299.2180259858)]",bandpass+dc+sns
SS32,15,Start15,Stop15,493352.54703587614,493357.5475526068,4.0,9.0,1,8.0,False,"[np.float64(20653383.99160314), np.float64(159997076.22600228), np.float64(158986834.63422492), np.float64(1843540.6657394418), np.float64(257785.49062133825), np.float64(433959.74136413145)]",bandpass+dc+sns
SS32,16,Start16,Stop16,493364.15303587937,493369.15244091005,4.0,11.0,1,8.0,False,"[np.float64(1234301.4993432178), np.float64(164788170.65401036), np.float64(8512007.493508816), np.float64(26695334.2439507), np.float64(723874.7128521779), np.float64(611574.6668502467)]",bandpass+dc+sns
SS32,17,Start17,Stop17,493375.9826002885,493381.01493412006,4.0,7.5,0,7.0,False,"[np.float64(337606860.22494054), np.float64(256336144.15211013), np.float64(10854592.93972422), np.float64(2327641.323433964), np.float64(88444.25249414341), np.float64(640637.5577298992)]",bandpass+dc+sns
SS32,18,Start18,Stop18,493387.592530092,493392.56253262184,4.0,8.5,1,8.0,False,"[np.float64(28692600.499612644), np.float64(199584131.75627854), np.float64(42035908.23432308), np.float64(2572803.2007676223), np.float64(77646.82103004976), np.float64(729818.4973150189)]",bandpass+dc+sns
SS32,19,Start19,Stop19,493399.36250319955,493404.17224752525,4.0,7.0,1,8.0,False,"[np.float64(80456300.11509064), np.float64(85489395408.57089), np.float64(76841616.46541497), np.float64(5832209.53221994), np.float64(445969.8035897053), np.float64(504313.73006791004)]",bandpass+dc+sns
SS32,20,Start20,Stop20,493410.96865140286,493415.9707295336,4.0,8.0,1,8.0,True,"[np.float64(15378841.960223373), np.float64(132861547.33737668), np.float64(48338914.85864826), np.float64(515164.0775223903), np.float64(248410.5414667411), np.float64(259865.88858393865)]",bandpass+dc+sns
SS32,21,Start21,Stop21,493422.5797034063,493427.58204983704,4.0,9.0,2,9.0,True,"[np.float64(21016535.028406374), np.float64(160674150.29215303), np.float64(374916987.91421354), np.float64(5401958.881550319), np.float64(375494.44500253134), np.float64(119401.8168166325)]",bandpass+dc+sns
SS32,22,Start22,Stop22,493434.3771103146,493439.1806588401,4.0,11.0,2,9.0,False,"[np.float64(1103165.9469749618), np.float64(3102632.8325109314), np.float64(71381744.44278866), np.float64(2996780.1348140105), np.float64(267813.59433812136), np.float64(283616.9805706881)]",bandpass+dc+sns
SS32,23,Start23,Stop23,493445.9829268179,493450.98302504857,4.0,7.5,0,7.0,False,"[np.float64(20421017.46466107), np.float64(15762534.090734405), np.float64(11797249.658530064), np.float64(3163274.873321932), np.float64(311595.28365763254), np.float64(406452.94076237915)]",bandpass+dc+sns
SS32,24,Start24,Stop24,493457.7957992266,493462.60641735233,4.0,8.5,2,9.0,False,"[np.float64(2174720.325148155), np.float64(12620248.12421247), np.float64(143009673.52447954), np.float64(1838218.6840921445), np.float64(178884.27422056044), np.float64(281832.02477902133)]",bandpass+dc+sns
SS33,1,Start1,Stop1,181595.52054031313,181600.5167649386,4.0,7.0,0,7.0,True,"[np.float64(525552657.3812993), np.float64(5468742.682339644), np.float64(64667.162548638546), np.float64(8178751.859804326), np.float64(1823965.9800632005), np.float64(9715803.321569148)]",bandpass+dc+sns
SS33,2,Start2,Stop2,181607.31829727328,181612.3191709988,4.0,8.0,3,11.0,False,"[np.float64(28915331.7274357), np.float64(1991999.7198640017), np.float64(267246.5837424786), np.float64(2576169036.5043178), np.float64(567210.6082401664), np.float64(286630104.7701373)]",bandpass+dc+sns
SS33,3,Start3,Stop3,181618.92724443247,181623.92652275797,4.0,9.0,0,7.0,False,"[np.float64(471173458.7453923), np.float64(1687598.5642055194), np.float64(160787.50582184692), np.float64(14026695.642094288), np.float64(216345.43511441493), np.float64(14122586.665012129)]",bandpass+dc+sns
SS33,4,Start4,Stop4,181630.54347499172,181635.52955871716,4.0,11.0,0,7.0,False,"[np.float64(2657176366.2748723), np.float64(10190094.32967797), np.float64(297298.7946257767), np.float64(10205394.167867426), np.float64(845858.5509281935), np.float64(59994851.076600835)]",bandpass+dc+sns
SS33,5,Start5,Stop5,181642.13741275086,181647.13796777633,4.0,7.5,3,11.0,False,"[np.float64(70909241.94345799), np.float64(21662063.24600722), np.float64(271657.91557951557), np.float64(7647065387.415891), np.float64(955560.8614569575), np.float64(14312133.934627095)]",bandpass+dc+sns
SS33,6,Start6,Stop6,181653.93874661103,181658.7437535355,4.0,8.5,0,7.0,False,"[np.float64(453504203.2866647), np.float64(10308250.280187061), np.float64(564067.4584421979), np.float64(4061241.51918401), np.float64(258745.91903868454), np.float64(56732156.98042195)]",bandpass+dc+sns
SS33,7,Start7,Stop7,181665.35733476924,181670.3508933947,4.0,7.0,5,8.5,False,"[np.float64(25024715.67534171), np.float64(12602202.347760377), np.float64(86126.49180324444), np.float64(21928093.172891326), np.float64(810898.148616999), np.float64(1038595793.3917233)]",bandpass+dc+sns
SS33,8,Start8,Stop8,181677.1523966294,181682.1525059549,4.0,8.0,0,7.0,False,"[np.float64(14966733207.959976), np.float64(5493784.141092885), np.float64(291447.01986860816), np.float64(19143054.040111225), np.float64(194450.99424923514), np.float64(35693391.7993146)]",bandpass+dc+sns
SS33,9,Start9,Stop9,181688.76773518862,181693.7638417141,4.0,9.0,0,7.0,False,"[np.float64(1087538743.0230455), np.float64(13637602.873758966), np.float64(151019.8869507458), np.float64(1761517.8731645916), np.float64(3586243.9465993857), np.float64(23648131.850586653)]",bandpass+dc+sns
SS33,10,Start10,Stop10,181700.3754383478,181705.37189627328,4.0,11.0,3,11.0,True,"[np.float64(23864081.75490743), np.float64(1846627.8770629575), np.float64(360683.73300517135), np.float64(470938514.2923535), np.float64(1500026.3943490828), np.float64(15516784.53413108)]",bandpass+dc+sns
SS33,11,Start11,Stop11,181711.97326070696,181717.17036733346,4.0,7.5,0,7.0,False,"[np.float64(251485002.27014178), np.float64(4202661.914785808), np.float64(135221.99062556197), np.float64(4726611.341343033), np.float64(794940.0125736718), np.float64(76141339.99967143)]",bandpass+dc+sns
SS33,12,Start12,Stop12,181723.77446236715,181728.78273199266,4.0,8.5,5,8.5,True,"[np.float64(8058174.382528067), np.float64(2769258.5811995273), np.float64(148691.31283469824), np.float64(4003951.7663470334), np.float64(589060.0233819467), np.float64(184890969.11570117)]",bandpass+dc+sns
SS33,13,Start13,Stop13,181735.38518022635,181740.38562975184,4.0,7.0,5,8.5,False,"[np.float64(18469259.361086935), np.float64(4759779.417149625), np.float64(698351.5001337224), np.float64(5364079.379174858), np.float64(686854.2072837873), np.float64(2239433466.1992207)]",bandpass+dc+sns
SS33,14,Start14,Stop14,181746.9878081855,181751.99357291104,4.0,8.0,5,8.5,False,"[np.float64(395137149.6578308), np.float64(3370568.856994666), np.float64(23026.265758702), np.float64(6872697.799874676), np.float64(1368688.5248346366), np.float64(853077313.7358388)]",bandpass+dc+sns
SS33,15,Start15,Stop15,181758.7946446457,181763.80141297125,4.0,9.0,0,7.0,False,"[np.float64(41064851.37449059), np.float64(1817015.4254168514), np.float64(211224.2183121243), np.float64(25883028.457329363), np.float64(2456488.9590619956), np.float64(7827576.542832508)]",bandpass+dc+sns
SS33,16,Start16,Stop16,181770.4010771049,181775.4057677304,4.0,11.0,3,11.0,True,"[np.float64(52019168.54677237), np.float64(940764.6498077553), np.float64(30384.148872523234), np.float64(123245106.07993639), np.float64(117653.50113594861), np.float64(47752573.87462632)]",bandpass+dc+sns
SS33,17,Start17,Stop17,181782.20700786507,181787.01059138958,4.0,7.5,0,7.0,False,"[np.float64(412639550.5664996), np.float64(4308204.004600766), np.float64(174681.65199193716), np.float64(950738.2865025502), np.float64(414568.602383954), np.float64(39021833.20184781)]",bandpass+dc+sns
SS33,18,Start18,Stop18,181793.8169267243,181798.81446904977,4.0,8.5,0,7.0,False,"[np.float64(1513597185.434871), np.float64(718566.4546800065), np.float64(508438.83757262735), np.float64(3756341.676418567), np.float64(673675.9027634538), np.float64(3212523.4871778954)]",bandpass+dc+sns
SS33,19,Start19,Stop19,181805.41957978348,181810.42162450898,4.0,7.0,0,7.0,True,"[np.float64(7384867276.0973625), np.float64(3556690.41897982), np.float64(353965.60092427774), np.float64(4221173.203348297), np.float64(632146.0888382246), np.float64(50941357.84335067)]",bandpass+dc+sns
SS33,20,Start20,Stop20,181817.22835114368,181822.03010706816,4.0,8.0,0,7.0,False,"[np.float64(2002124587.373621), np.float64(12290261.366231322), np.float64(57153.047960282725), np.float64(26512834.945919), np.float64(89610.96082249122), np.float64(17093371.736962866)]",bandpass+dc+sns
SS33,21,Start21,Stop21,181828.83347230285,181833.83078882835,4.0,9.0,1,8.0,False,"[np.float64(292693483.0245553), np.float64(690723466.2021643), np.float64(624336.6233810942), np.float64(7868422.448193604), np.float64(58042.06393417756), np.float64(52613749.525221996)]",bandpass+dc+sns
SS33,22,Start22,Stop22,181840.43485766204,181845.43934628752,4.0,11.0,3,11.0,True,"[np.float64(273375508.9550695), np.float64(784490.7412027008), np.float64(210314.6241997122), np.float64(833235149.5932069), np.float64(257298.98005680426), np.float64(36478282.07305018)]",bandpass+dc+sns
SS33,23,Start23,Stop23,181852.0552515213,181857.05919844678,4.0,7.5,3,11.0,False,"[np.float64(13841823.108522955), np.float64(8448872.399655348), np.float64(130948.35278486769), np.float64(25109404.17506892), np.float64(99864.74998422677), np.float64(8260486.6370555535)]",bandpass+dc+sns
SS33,24,Start24,Stop24,181863.6516257804,181868.8508556069,4.0,8.5,5,8.5,True,"[np.float64(312023241.62550324), np.float64(47784189.10462227), np.float64(1213943.3953500118), np.float64(5549788.650677191), np.float64(221023.21958109536), np.float64(430877124.5880383)]",bandpass+dc+sns
SS34,1,Start1,Stop1,181962.11428037303,181967.126003055,4.0,7.0,4,7.5,False,"[np.float64(11789785.128741864), np.float64(283199.7834932771), np.float64(7408497.155087442), np.float64(284878.96038097073), np.float64(15604739.109040452), np.float64(120380.1800843275)]",bandpass+dc+sns
SS34,2,Start2,Stop2,181973.9220031305,181978.92546741248,4.0,8.0,4,7.5,False,"[np.float64(1502279.7665271575), np.float64(3066894.467173839), np.float64(11137408.039173618), np.float64(155770.35004829336), np.float64(353958090.51197803), np.float64(211198.06440172123)]",bandpass+dc+sns
SS34,3,Start3,Stop3,181985.5235185887,181990.5256610707,4.0,9.0,2,9.0,True,"[np.float64(95554.43506180149), np.float64(153345.01234921574), np.float64(53379713.21792103), np.float64(108751.21187377366), np.float64(3613945.851053196), np.float64(341698.5364702288)]",bandpass+dc+sns
