subject,trial_idx,start_marker,stop_marker,start_time,stop_time,used_duration,true_freq,pred_class_idx,pred_freq,correct,rhos
SS30,2,Start2,Stop2,492253.92477975634,492258.72467957676,4.0,8.0,1,8.0,True,"[np.float64(0.25007531808767103), np.float64(0.5022596390918067), np.float64(0.24719288849739515), np.float64(0.22853257594031398), np.float64(0.2836660483794027), np.float64(0.20017128922828256)]"
SS30,3,Start3,Stop3,492265.5446357057,492270.5259566269,4.0,9.0,2,9.0,True,"[np.float64(0.22277105421575433), np.float64(0.2334046829782172), np.float64(0.37531182828821347), np.float64(0.24140676742883685), np.float64(0.2508977948286913), np.float64(0.159423159565065)]"
SS30,4,Start4,Stop4,492277.12508445495,492282.1223048762,4.0,11.0,4,7.5,False,"[np.float64(0.23604518770372754), np.float64(0.31701367193215596), np.float64(0.2750823729531467), np.float64(0.3032783875826877), np.float64(0.33575705606806144), np.float64(0.22599277759722622)]"
SS30,5,Start5,Stop5,492288.71834290423,492293.7167298255,4.0,7.5,4,7.5,True,"[np.float64(0.2453461887637983), np.float64(0.2694408705062751), np.float64(0.2983400207736305), np.float64(0.26154819921056277), np.float64(0.5616328764575204), np.float64(0.25280898813225483)]"
SS30,6,Start6,Stop6,492300.3195293535,492305.5173388756,4.0,8.5,5,8.5,True,"[np.float64(0.23857668444984295), np.float64(0.28579500657046786), np.float64(0.24049788765655025), np.float64(0.1960895225659732), np.float64(0.2945231126630308), np.float64(0.5300213103557703)]"
SS30,7,Start7,Stop7,492312.11451900366,492317.1072857249,4.0,7.0,0,7.0,True,"[np.float64(0.472957918308094), np.float64(0.3098541225670161), np.float64(0.248221802675218), np.float64(0.18892470432604783), np.float64(0.27939001665079943), np.float64(0.2657834518642244)]"
SS30,8,Start8,Stop8,492323.70802235295,492328.7041245742,4.0,8.0,1,8.0,True,"[np.float64(0.25264793655841605), np.float64(0.49003003013176777), np.float64(0.2614423510977446), np.float64(0.1917460235094867), np.float64(0.3297394519255093), np.float64(0.2237620191978214)]"
SS30,9,Start9,Stop9,492335.5383015032,492340.5000393243,4.0,9.0,2,9.0,True,"[np.float64(0.3288131034705112), np.float64(0.3179175259794664), np.float64(0.4615727694768407), np.float64(0.27844615492202773), np.float64(0.2784649381896289), np.float64(0.2134211272496269)]"
SS30,10,Start10,Stop10,492347.10830155236,492352.1046166736,4.0,11.0,3,11.0,True,"[np.float64(0.3490917710390545), np.float64(0.29896046991001646), np.float64(0.26850517776609173), np.float64(0.4401405904326988), np.float64(0.2895523026789555), np.float64(0.21938177735996295)]"
SS30,11,Start11,Stop11,492358.69793720165,492363.6989902229,4.0,7.5,4,7.5,True,"[np.float64(0.4270967420018182), np.float64(0.24648111809767956), np.float64(0.2437521921831959), np.float64(0.29108247103936297), np.float64(0.5277961308241044), np.float64(0.2424720201710274)]"
SS30,12,Start12,Stop12,492370.53599225194,492375.50073937303,4.0,8.5,5,8.5,True,"[np.float64(0.4440479145286072), np.float64(0.2146574617676272), np.float64(0.23828592867591214), np.float64(0.29411823928517217), np.float64(0.23000001088987823), np.float64(0.4925770795214862)]"
SS30,13,Start13,Stop13,492382.0937485011,492387.0935599223,4.0,7.0,0,7.0,True,"[np.float64(0.5577890455908789), np.float64(0.20603783872305165), np.float64(0.21790489283244505), np.float64(0.28627096183378586), np.float64(0.3248153431436077), np.float64(0.29665084042972506)]"
SS30,14,Start14,Stop14,492393.7081261504,492398.69152927154,4.0,8.0,0,7.0,False,"[np.float64(0.44030480449353987), np.float64(0.41159078510045416), np.float64(0.21696499488202003), np.float64(0.24090116143723933), np.float64(0.2696400615871076), np.float64(0.1956145707913304)]"
SS30,15,Start15,Stop15,492405.29955269967,492410.28834782087,4.0,9.0,2,9.0,True,"[np.float64(0.3196208695437765), np.float64(0.2411853104757785), np.float64(0.491355490546533), np.float64(0.22542941106151015), np.float64(0.2950644889082163), np.float64(0.30431385630835384)]"
SS30,16,Start16,Stop16,492417.0985014498,492422.09293107106,4.0,11.0,3,11.0,True,"[np.float64(0.2753238911245383), np.float64(0.27467300039886183), np.float64(0.23574510826783285), np.float64(0.31449580720768605), np.float64(0.27764883999082207), np.float64(0.2624168618780307)]"
SS30,17,Start17,Stop17,492428.6880337991,492433.6834684203,4.0,7.5,4,7.5,True,"[np.float64(0.27432258972927875), np.float64(0.21167020973513054), np.float64(0.30784594011240846), np.float64(0.2490720015977863), np.float64(0.571697723502339), np.float64(0.27107317449044477)]"
SS30,18,Start18,Stop18,492440.28473494836,492445.2843151696,4.0,8.5,5,8.5,True,"[np.float64(0.29103194932333065), np.float64(0.2123435374204417), np.float64(0.2553240417511395), np.float64(0.2539620550321704), np.float64(0.22597092503249547), np.float64(0.48088665893846505)]"
SS30,19,Start19,Stop19,492451.8860475976,492456.8852045189,4.0,7.0,0,7.0,True,"[np.float64(0.5994779985527454), np.float64(0.29807558092281067), np.float64(0.2005145771537548), np.float64(0.1671968889155232), np.float64(0.34885659973250716), np.float64(0.20786748239397632)]"
SS30,20,Start20,Stop20,492463.68619244784,492468.6974338691,4.0,8.0,1,8.0,True,"[np.float64(0.26347156918897396), np.float64(0.5218582387552072), np.float64(0.29603088869065264), np.float64(0.23460065282632972), np.float64(0.2634246686486783), np.float64(0.2192407880844088)]"
SS30,21,Start21,Stop21,492475.28945009713,492480.2799596183,4.0,9.0,2,9.0,True,"[np.float64(0.21594947435182346), np.float64(0.2728563847548643), np.float64(0.4027410121812829), np.float64(0.21368955452507227), np.float64(0.26806615847897947), np.float64(0.22147832870039869)]"
SS30,22,Start22,Stop22,492487.08860464726,492492.0850318685,4.0,11.0,0,7.0,False,"[np.float64(0.38508037752037216), np.float64(0.22461571865643348), np.float64(0.21457036884012934), np.float64(0.2961386251740078), np.float64(0.3317020092438124), np.float64(0.34220548971268483)]"
SS30,23,Start23,Stop23,492498.68101719656,492503.6795856178,4.0,7.5,4,7.5,True,"[np.float64(0.35165525617571297), np.float64(0.22517326121409256), np.float64(0.2260856047050694), np.float64(0.26370314002659834), np.float64(0.502955427153543), np.float64(0.2963157916501928)]"
SS30,24,Start24,Stop24,492510.28194244584,492515.2861167671,4.0,8.5,5,8.5,True,"[np.float64(0.24608186234235468), np.float64(0.2591832985644015), np.float64(0.229002709243893), np.float64(0.2192698538565409), np.float64(0.21073000843615342), np.float64(0.4735004407716774)]"
SS31,1,Start1,Stop1,492786.06415026146,492791.01807690976,4.0,7.0,0,7.0,True,"[np.float64(0.4499584426069079), np.float64(0.20884299387340155), np.float64(0.2207259980703652), np.float64(0.22001649626101358), np.float64(0.28086614998485343), np.float64(0.2898578190824649)]"
SS31,2,Start2,Stop2,492797.6214718742,492802.6310535231,4.0,8.0,1,8.0,True,"[np.float64(0.24816759939387908), np.float64(0.4047870664094306), np.float64(0.24342340819864014), np.float64(0.24309591222695376), np.float64(0.3546124271734009), np.float64(0.2790029337255091)]"
SS31,3,Start3,Stop3,492809.2224662874,492814.2250141362,4.0,9.0,2,9.0,True,"[np.float64(0.2613287825197511), np.float64(0.24176773421066752), np.float64(0.4524738077828098), np.float64(0.2586825201419041), np.float64(0.28210078859419985), np.float64(0.28931248458136083)]"
SS31,4,Start4,Stop4,492820.8245788006,492826.0231232513,4.0,11.0,1,8.0,False,"[np.float64(0.2487639902690608), np.float64(0.2886318897999846), np.float64(0.26697364951317054), np.float64(0.2361973078843307), np.float64(0.28226760518174626), np.float64(0.23856866910333682)]"
SS31,5,Start5,Stop5,492832.6331131158,492837.62396896444,4.0,7.5,4,7.5,True,"[np.float64(0.25755865979861364), np.float64(0.25613895550181315), np.float64(0.2211905030413732), np.float64(0.2335405801413211), np.float64(0.4405271813019094), np.float64(0.23491292525881502)]"
SS31,6,Start6,Stop6,492844.22575792886,492849.22649337765,4.0,8.5,5,8.5,True,"[np.float64(0.2949064518913697), np.float64(0.2743902071065209), np.float64(0.2705377701634795), np.float64(0.2105419253631798), np.float64(0.31941928899813804), np.float64(0.4018046355298898)]"
SS31,7,Start7,Stop7,492856.029007644,492861.0275722928,4.0,7.0,0,7.0,True,"[np.float64(0.5499213851672929), np.float64(0.20844425689084764), np.float64(0.18139063970172362), np.float64(0.23107292840161317), np.float64(0.264247733610557), np.float64(0.24187660546709447)]"
SS31,8,Start8,Stop8,492867.62657215714,492872.62874540593,4.0,8.0,1,8.0,True,"[np.float64(0.32849703680747067), np.float64(0.464355916548489), np.float64(0.2345035422949938), np.float64(0.2218151315944598), np.float64(0.27521879143075195), np.float64(0.20443470396785243)]"
SS31,9,Start9,Stop9,492879.23266847036,492884.2406602193,4.0,9.0,2,9.0,True,"[np.float64(0.2591165447970745), np.float64(0.26822701838971263), np.float64(0.3100868613861831), np.float64(0.23552360509321923), np.float64(0.2945799713722689), np.float64(0.23351790178479923)]"
SS31,10,Start10,Stop10,492890.8361070836,492895.8434042324,4.0,11.0,0,7.0,False,"[np.float64(0.3345408304727683), np.float64(0.24239517691842763), np.float64(0.2992651465888399), np.float64(0.2833565150227005), np.float64(0.27205142075694294), np.float64(0.20250885875815908)]"
SS31,11,Start11,Stop11,492902.4353332967,492907.4339663455,4.0,7.5,4,7.5,True,"[np.float64(0.3223014123066729), np.float64(0.24380253948823322), np.float64(0.25268760273750834), np.float64(0.25440846716142473), np.float64(0.5783065489019749), np.float64(0.21846400164106683)]"
SS31,12,Start12,Stop12,492914.2439513119,492919.2362045607,4.0,8.5,5,8.5,True,"[np.float64(0.33811022861646034), np.float64(0.20874422195640227), np.float64(0.17449026045096389), np.float64(0.22813054880051142), np.float64(0.2806194084522029), np.float64(0.4550459127663244)]"
SS31,13,Start13,Stop13,492925.835316525,492930.8359231738,4.0,7.0,0,7.0,True,"[np.float64(0.4448684942714385), np.float64(0.3217257232775978), np.float64(0.2456557445288745), np.float64(0.2324931890326722), np.float64(0.3174724269747288), np.float64(0.2824936595212576)]"
SS31,14,Start14,Stop14,492937.4382456382,492942.437413187,4.0,8.0,1,8.0,True,"[np.float64(0.36566002493520383), np.float64(0.43995474762022757), np.float64(0.20443301507292233), np.float64(0.23560263494242015), np.float64(0.26586404060954005), np.float64(0.2020030855780301)]"
SS31,15,Start15,Stop15,492949.0647316516,492954.04003150016,4.0,9.0,2,9.0,True,"[np.float64(0.2375323680546415), np.float64(0.31742873364529994), np.float64(0.42948561116504275), np.float64(0.28719990621019015), np.float64(0.2488760890756117), np.float64(0.24716897602460336)]"
SS31,16,Start16,Stop16,492960.64875886467,492965.6522101135,4.0,11.0,3,11.0,True,"[np.float64(0.3321146855750807), np.float64(0.22310050928566702), np.float64(0.23582722734579986), np.float64(0.33873168218778005), np.float64(0.27196963910026545), np.float64(0.27964716385361754)]"
SS31,17,Start17,Stop17,492972.4063544793,492977.4457549285,4.0,7.5,4,7.5,True,"[np.float64(0.42313612879831125), np.float64(0.1874296117624124), np.float64(0.257275455128524), np.float64(0.23996634429820998), np.float64(0.5045750180602446), np.float64(0.24150932968981062)]"
SS31,18,Start18,Stop18,492984.04785859294,492989.0619844419,4.0,8.5,5,8.5,True,"[np.float64(0.3274049951136101), np.float64(0.27289833517896894), np.float64(0.23859185991985712), np.float64(0.2320723463371416), np.float64(0.24185755706972958), np.float64(0.41510369574635747)]"
SS31,19,Start19,Stop19,492995.8558238082,493000.6510620549,4.0,7.0,0,7.0,True,"[np.float64(0.4474141952475239), np.float64(0.2498048731030822), np.float64(0.2527223383852989), np.float64(0.21534456792284953), np.float64(0.28928086096434946), np.float64(0.25866021074979295)]"
SS31,20,Start20,Stop20,493007.25324541936,493012.25317676814,4.0,8.0,1,8.0,True,"[np.float64(0.2397477389440881), np.float64(0.5262419148521598), np.float64(0.2785815527707065), np.float64(0.24232113836917696), np.float64(0.22426321351558096), np.float64(0.2455082022665533)]"
SS31,21,Start21,Stop21,493018.8549445325,493024.05809088325,4.0,9.0,2,9.0,True,"[np.float64(0.3024079929331521), np.float64(0.17579871940405972), np.float64(0.3661562653015894), np.float64(0.26125681125786215), np.float64(0.3060497226332669), np.float64(0.17290296789437987)]"
SS31,22,Start22,Stop22,493030.6732894478,493035.66095709644,4.0,11.0,3,11.0,True,"[np.float64(0.2414473153717502), np.float64(0.26909016651561), np.float64(0.21785866367728082), np.float64(0.3691281108072305), np.float64(0.327169730922154), np.float64(0.33793858086702144)]"
SS31,23,Start23,Stop23,493042.2621973609,493047.46727391164,4.0,7.5,4,7.5,True,"[np.float64(0.29905714368317865), np.float64(0.2765155477708856), np.float64(0.20808479241874414), np.float64(0.21328961274875124), np.float64(0.5813619968422526), np.float64(0.23310117826268356)]"
SS31,24,Start24,Stop24,493054.063555776,493059.0681030248,4.0,8.5,5,8.5,True,"[np.float64(0.2618686159950322), np.float64(0.2595519190499288), np.float64(0.23536602275363203), np.float64(0.19158547571290577), np.float64(0.24844590187590243), np.float64(0.4492836425597803)]"
SS32,1,Start1,Stop1,493188.8937628993,493193.9045922302,4.0,7.0,0,7.0,True,"[np.float64(0.44377722767503136), np.float64(0.2646162262261205), np.float64(0.2980513433434183), np.float64(0.21212703597826302), np.float64(0.33655002682396723), np.float64(0.2304412518224577)]"
SS32,2,Start2,Stop2,493200.5093219028,493205.4974858332,4.0,8.0,1,8.0,True,"[np.float64(0.3002637545967928), np.float64(0.47069089644086154), np.float64(0.2159164917311826), np.float64(0.25530567970783685), np.float64(0.23668095974230585), np.float64(0.23674010974381166)]"
SS32,3,Start3,Stop3,493212.1330408066,493217.1072643366,4.0,9.0,3,11.0,False,"[np.float64(0.23428915066780767), np.float64(0.24241352491762766), np.float64(0.2498378133013247), np.float64(0.3054809974440874), np.float64(0.26994764945415506), np.float64(0.2249093872193319)]"
SS32,4,Start4,Stop4,493223.9101129144,493228.9048982449,4.0,11.0,4,7.5,False,"[np.float64(0.22150362367173282), np.float64(0.2581859963261157), np.float64(0.18650319754807865), np.float64(0.2717835814119391), np.float64(0.28139937283603134), np.float64(0.2022031722271918)]"
SS32,5,Start5,Stop5,493235.51056811755,493240.51504844835,4.0,7.5,4,7.5,True,"[np.float64(0.25035021495760496), np.float64(0.28330813713316394), np.float64(0.22481565327008934), np.float64(0.2573549410822784), np.float64(0.4279294066822828), np.float64(0.25688896009457934)]"
SS32,6,Start6,Stop6,493247.31132312596,493252.3140523567,4.0,8.5,5,8.5,True,"[np.float64(0.25424040904170875), np.float64(0.23582696644913687), np.float64(0.22919611012017915), np.float64(0.22624463689266192), np.float64(0.3297189827763323), np.float64(0.40369039702484544)]"
SS32,7,Start7,Stop7,493259.1341680349,493264.11937526515,4.0,7.0,0,7.0,True,"[np.float64(0.4980347561943169), np.float64(0.3451767892809195), np.float64(0.21906640845037031), np.float64(0.22315693247621646), np.float64(0.2766411316719453), np.float64(0.2154492655963392)]"
SS32,8,Start8,Stop8,493270.7204354377,493275.7257368685,4.0,8.0,1,8.0,True,"[np.float64(0.3032121158161591), np.float64(0.4810278909176486), np.float64(0.2605097575417806), np.float64(0.21023973017798617), np.float64(0.29984120587190977), np.float64(0.23371176984638234)]"
SS32,9,Start9,Stop9,493282.53272784635,493287.32476877165,4.0,9.0,2,9.0,True,"[np.float64(0.2784554755239189), np.float64(0.27177294924585416), np.float64(0.40440846000190367), np.float64(0.25667493082552173), np.float64(0.2657998366525679), np.float64(0.22582167330630984)]"
SS32,10,Start10,Stop10,493294.12510324933,493299.13059648016,4.0,11.0,3,11.0,True,"[np.float64(0.3132701171318778), np.float64(0.2871054728391978), np.float64(0.24596381292865704), np.float64(0.3405964150311499), np.float64(0.3038228131447127), np.float64(0.26195765121472003)]"
SS32,11,Start11,Stop11,493305.7342267527,493310.75346448395,4.0,7.5,4,7.5,True,"[np.float64(0.269060594484537), np.float64(0.2544096110161169), np.float64(0.18328070872332633), np.float64(0.2406746637420813), np.float64(0.5272045730752994), np.float64(0.20451752948398505)]"
SS32,12,Start12,Stop12,493317.33591695596,493322.5342834918,4.0,8.5,5,8.5,True,"[np.float64(0.2365824542640603), np.float64(0.3129282655817925), np.float64(0.28441032298633634), np.float64(0.20667857978980753), np.float64(0.3147470936800404), np.float64(0.45848301448909157)]"
SS32,13,Start13,Stop13,493329.1371322643,493334.13979779504,4.0,7.0,4,7.5,False,"[np.float64(0.33725743813921677), np.float64(0.3521615788275007), np.float64(0.25706858454119785), np.float64(0.25921766402345553), np.float64(0.3868281399228351), np.float64(0.23780933344111507)]"
SS32,14,Start14,Stop14,493340.74856216775,493345.7440136983,4.0,8.0,1,8.0,True,"[np.float64(0.27796772353777244), np.float64(0.3734934379202802), np.float64(0.2482931695418088), np.float64(0.24238566732517555), np.float64(0.3283397634026084), np.float64(0.23019454672128342)]"
SS32,15,Start15,Stop15,493352.54703587614,493357.5475526068,4.0,9.0,1,8.0,False,"[np.float64(0.274575353887259), np.float64(0.38501000953047687), np.float64(0.36963148801832546), np.float64(0.18821604153719726), np.float64(0.2911784966696527), np.float64(0.23451501496109667)]"
SS32,16,Start16,Stop16,493364.15303587937,493369.15244091005,4.0,11.0,3,11.0,True,"[np.float64(0.2444021484384902), np.float64(0.31922040712161953), np.float64(0.18396043725590044), np.float64(0.3993684872946051), np.float64(0.2630188815408289), np.float64(0.29341303080877307)]"
SS32,17,Start17,Stop17,493375.9826002885,493381.01493412006,4.0,7.5,4,7.5,True,"[np.float64(0.26036729648542223), np.float64(0.24991625253890476), np.float64(0.20477391513608903), np.float64(0.2677875266269539), np.float64(0.3291969700374145), np.float64(0.2288827743384081)]"
SS32,18,Start18,Stop18,493387.592530092,493392.56253262184,4.0,8.5,5,8.5,True,"[np.float64(0.23767301367749416), np.float64(0.24824398201176373), np.float64(0.2431800119638896), np.float64(0.21078982872879357), np.float64(0.25221439789525457), np.float64(0.44143098918668044)]"
SS32,19,Start19,Stop19,493399.36250319955,493404.17224752525,4.0,7.0,0,7.0,True,"[np.float64(0.4073498607201648), np.float64(0.28694200716575846), np.float64(0.190159853766144), np.float64(0.24886880331338987), np.float64(0.22464497548090576), np.float64(0.21182501466513104)]"
SS32,20,Start20,Stop20,493410.96865140286,493415.9707295336,4.0,8.0,1,8.0,True,"[np.float64(0.29035094686560403), np.float64(0.4584440550086921), np.float64(0.23449609240043873), np.float64(0.2937548157290035), np.float64(0.3374087272728952), np.float64(0.21441009723170532)]"
SS32,21,Start21,Stop21,493422.5797034063,493427.58204983704,4.0,9.0,2,9.0,True,"[np.float64(0.3354419298951212), np.float64(0.1949548559787823), np.float64(0.408905941505375), np.float64(0.35099945796534016), np.float64(0.3062862162288642), np.float64(0.20865152077799876)]"
SS32,22,Start22,Stop22,493434.3771103146,493439.1806588401,4.0,11.0,0,7.0,False,"[np.float64(0.3352752631235722), np.float64(0.249806073252971), np.float64(0.25308746189962794), np.float64(0.24163215292570706), np.float64(0.27194844313008065), np.float64(0.27466033089812675)]"
SS32,23,Start23,Stop23,493445.9829268179,493450.98302504857,4.0,7.5,4,7.5,True,"[np.float64(0.2386742003829865), np.float64(0.256816449520772), np.float64(0.26130489725811745), np.float64(0.22511641508721292), np.float64(0.528273456457238), np.float64(0.19544517713345078)]"
SS32,24,Start24,Stop24,493457.7957992266,493462.60641735233,4.0,8.5,5,8.5,True,"[np.float64(0.37439311743223097), np.float64(0.24191954136206825), np.float64(0.1949079712578024), np.float64(0.248015084384123), np.float64(0.2901490964708144), np.float64(0.4550796724999008)]"
SS33,1,Start1,Stop1,181595.52054031313,181600.5167649386,4.0,7.0,0,7.0,True,"[np.float64(0.3604244551544671), np.float64(0.26448695241460424), np.float64(0.1827884917933492), np.float64(0.2740169606200052), np.float64(0.3040112351853264), np.float64(0.2530886697826402)]"
SS33,2,Start2,Stop2,181607.31829727328,181612.3191709988,4.0,8.0,1,8.0,True,"[np.float64(0.30679793411112016), np.float64(0.3251622740918348), np.float64(0.28255326919643203), np.float64(0.2711236353191192), np.float64(0.29379113271224516), np.float64(0.30612735813671066)]"
SS33,3,Start3,Stop3,181618.92724443247,181623.92652275797,4.0,9.0,0,7.0,False,"[np.float64(0.36835168410703684), np.float64(0.20360236391272715), np.float64(0.3546819839972268), np.float64(0.18315081848842357), np.float64(0.22997654390700287), np.float64(0.19101016603155865)]"
SS33,4,Start4,Stop4,181630.54347499172,181635.52955871716,4.0,11.0,4,7.5,False,"[np.float64(0.24077961721691715), np.float64(0.23040721268825567), np.float64(0.2404223656767335), np.float64(0.331207769041455), np.float64(0.3375063457021592), np.float64(0.23158623462617253)]"
SS33,5,Start5,Stop5,181642.13741275086,181647.13796777633,4.0,7.5,4,7.5,True,"[np.float64(0.24787128822081822), np.float64(0.21330342790068596), np.float64(0.21093026403649873), np.float64(0.2738264334933941), np.float64(0.4875585171141866), np.float64(0.211679493835358)]"
SS33,6,Start6,Stop6,181653.93874661103,181658.7437535355,4.0,8.5,5,8.5,True,"[np.float64(0.22460934944912453), np.float64(0.2224391201155284), np.float64(0.3199212457283155), np.float64(0.22203274499886266), np.float64(0.3043727581956), np.float64(0.45326211111940323)]"
SS33,7,Start7,Stop7,181665.35733476924,181670.3508933947,4.0,7.0,0,7.0,True,"[np.float64(0.4368720910933657), np.float64(0.25627004810816945), np.float64(0.2309549631972153), np.float64(0.26314607130059986), np.float64(0.31955025902499873), np.float64(0.21704781756491925)]"
SS33,8,Start8,Stop8,181677.1523966294,181682.1525059549,4.0,8.0,1,8.0,True,"[np.float64(0.26637539981957686), np.float64(0.5117217554641307), np.float64(0.23143594142386636), np.float64(0.2661084570763695), np.float64(0.24432119307076255), np.float64(0.2692366993108807)]"
SS33,9,Start9,Stop9,181688.76773518862,181693.7638417141,4.0,9.0,2,9.0,True,"[np.float64(0.2938922335642191), np.float64(0.1967691644639045), np.float64(0.4752161380587653), np.float64(0.1814940029642562), np.float64(0.35926029410529187), np.float64(0.19662663605345543)]"
SS33,10,Start10,Stop10,181700.3754383478,181705.37189627328,4.0,11.0,3,11.0,True,"[np.float64(0.21506814271782587), np.float64(0.18851721045024353), np.float64(0.25007149356563524), np.float64(0.34563066834784745), np.float64(0.25978910195451693), np.float64(0.29327899396189167)]"
SS33,11,Start11,Stop11,181711.97326070696,181717.17036733346,4.0,7.5,4,7.5,True,"[np.float64(0.2508306428430242), np.float64(0.22746165854507946), np.float64(0.2636913944945663), np.float64(0.2412897695111819), np.float64(0.42856336930501426), np.float64(0.2224499604321453)]"
SS33,12,Start12,Stop12,181723.77446236715,181728.78273199266,4.0,8.5,5,8.5,True,"[np.float64(0.22989071559218233), np.float64(0.27808472567452264), np.float64(0.21890440924591598), np.float64(0.21398638388367375), np.float64(0.297378711918247), np.float64(0.40354105342992797)]"
SS33,13,Start13,Stop13,181735.38518022635,181740.38562975184,4.0,7.0,0,7.0,True,"[np.float64(0.5044688601196315), np.float64(0.21531004519409067), np.float64(0.2566898626652751), np.float64(0.3021774161424946), np.float64(0.3256233409115567), np.float64(0.2198214485680038)]"
SS33,14,Start14,Stop14,181746.9878081855,181751.99357291104,4.0,8.0,1,8.0,True,"[np.float64(0.2969559469515712), np.float64(0.416281648560147), np.float64(0.1617201962635744), np.float64(0.20370562809444992), np.float64(0.3156647909563833), np.float64(0.22345541192745486)]"
SS33,15,Start15,Stop15,181758.7946446457,181763.80141297125,4.0,9.0,2,9.0,True,"[np.float64(0.3007911380772389), np.float64(0.19900211254322178), np.float64(0.39730713007698154), np.float64(0.23257145852020936), np.float64(0.32274438874941613), np.float64(0.2696577709385841)]"
SS33,16,Start16,Stop16,181770.4010771049,181775.4057677304,4.0,11.0,3,11.0,True,"[np.float64(0.18557065233933007), np.float64(0.2640536009447483), np.float64(0.1952857629355326), np.float64(0.36318709301760843), np.float64(0.253314185410389), np.float64(0.2705748880412234)]"
SS33,17,Start17,Stop17,181782.20700786507,181787.01059138958,4.0,7.5,4,7.5,True,"[np.float64(0.2757221647195461), np.float64(0.2515596164267045), np.float64(0.20886667625777278), np.float64(0.26265939355604273), np.float64(0.4819928618349817), np.float64(0.26586733360029824)]"
SS33,18,Start18,Stop18,181793.8169267243,181798.81446904977,4.0,8.5,5,8.5,True,"[np.float64(0.24534979957144604), np.float64(0.26335373940206364), np.float64(0.28620162510349084), np.float64(0.1964510782923083), np.float64(0.24470841209320834), np.float64(0.4837918372113869)]"
SS33,19,Start19,Stop19,181805.41957978348,181810.42162450898,4.0,7.0,0,7.0,True,"[np.float64(0.4260550624676558), np.float64(0.18337592540085798), np.float64(0.24469924697581621), np.float64(0.20861139314749166), np.float64(0.26031737639030106), np.float64(0.18767550811039024)]"
SS33,20,Start20,Stop20,181817.22835114368,181822.03010706816,4.0,8.0,1,8.0,True,"[np.float64(0.23147420887197714), np.float64(0.43046317352034447), np.float64(0.20264669518045575), np.float64(0.2387012973405716), np.float64(0.23987222050195164), np.float64(0.2950028231448041)]"
SS33,21,Start21,Stop21,181828.83347230285,181833.83078882835,4.0,9.0,2,9.0,True,"[np.float64(0.26983430443610273), np.float64(0.2389457702022666), np.float64(0.48554940173768424), np.float64(0.18483786071455097), np.float64(0.17116819831735233), np.float64(0.18376665890205904)]"
SS33,22,Start22,Stop22,181840.43485766204,181845.43934628752,4.0,11.0,3,11.0,True,"[np.float64(0.22846230969553696), np.float64(0.2724097059661491), np.float64(0.24128958569115191), np.float64(0.39383929243364457), np.float64(0.23427296700350858), np.float64(0.24744884886626328)]"
SS33,23,Start23,Stop23,181852.0552515213,181857.05919844678,4.0,7.5,4,7.5,True,"[np.float64(0.27878940854654066), np.float64(0.3508157934130362), np.float64(0.22896663416349586), np.float64(0.29122191080516313), np.float64(0.4516021796926619), np.float64(0.2972965273154372)]"
SS33,24,Start24,Stop24,181863.6516257804,181868.8508556069,4.0,8.5,5,8.5,True,"[np.float64(0.24416061747362058), np.float64(0.18735008656787344), np.float64(0.3287186233042634), np.float64(0.24881846306932312), np.float64(0.29102657063355286), np.float64(0.4016033446617556)]"
SS34,1,Start1,Stop1,181962.11428037303,181967.126003055,4.0,7.0,0,7.0,True,"[np.float64(0.45178205401529775), np.float64(0.28718655176178975), np.float64(0.19733301945780074), np.float64(0.2202327149531453), np.float64(0.2537681505560986), np.float64(0.2071225512156623)]"
SS34,2,Start2,Stop2,181973.9220031305,181978.92546741248,4.0,8.0,1,8.0,True,"[np.float64(0.2910268833715068), np.float64(0.4432533126934058), np.float64(0.23012873728550504), np.float64(0.21521168759139106), np.float64(0.24152617097147053), np.float64(0.1979733619202349)]"
SS34,3,Start3,Stop3,181985.5235185887,181990.5256610707,4.0,9.0,2,9.0,True,"[np.float64(0.25216379062138927), np.float64(0.2714427690672981), np.float64(0.4874606342409161), np.float64(0.24612428351259577), np.float64(0.27997877134905375), np.float64(0.2048888514641123)]"
SS34,4,Start4,Stop4,181997.33497694612,182002.33402272814,4.0,11.0,4,7.5,False,"[np.float64(0.2601624032925908), np.float64(0.2719640679521184), np.float64(0.23649924536806624), np.float64(0.30122611292968526), np.float64(0.305481257567567), np.float64(0.26476855320535153)]"
SS34,5,Start5,Stop5,182008.93668980434,182013.9382242863,4.0,7.5,4,7.5,True,"[np.float64(0.27953766537656066), np.float64(0.2585618606859339), np.float64(0.1826422431912077), np.float64(0.3686820437120331), np.float64(0.4532373326781907), np.float64(0.22734446669339647)]"
SS34,6,Start6,Stop6,182020.5423335625,182025.7399044438,4.0,8.5,5,8.5,True,"[np.float64(0.27482860524129277), np.float64(0.3093671984861757), np.float64(0.2107080131130552), np.float64(0.2809289692174554), np.float64(0.28212855121447644), np.float64(0.46458346037655385)]"
SS34,7,Start7,Stop7,182032.36044591994,182037.34884230193,4.0,7.0,0,7.0,True,"[np.float64(0.4187748940319185), np.float64(0.26591374479293833), np.float64(0.2619313181594319), np.float64(0.24272831459818617), np.float64(0.2671767153232471), np.float64(0.22505710225039052)]"
