subject,trial_idx,start_marker,stop_marker,start_time,stop_time,used_duration,true_freq,pred_class_idx,pred_freq,correct,rhos,preproc
SS33,6,Start6,Stop6,181653.93874661103,181658.7437535355,4.0,8.5,5,8.5,True,"[np.float64(0.22460688501279472), np.float64(0.22232469552294865), np.float64(0.3199197893093192), np.float64(0.2220319488924273), np.float64(0.3042365536297765), np.float64(0.4532603577631244)]",robust_detrend+sns+bandpass
SS33,7,Start7,Stop7,181665.35733476924,181670.3508933947,4.0,7.0,0,7.0,True,"[np.float64(0.43687209108294733), np.float64(0.2562666174322482), np.float64(0.2309550468770153), np.float64(0.26314450452284144), np.float64(0.31954395880072045), np.float64(0.21704223550872354)]",robust_detrend+sns+bandpass
SS33,8,Start8,Stop8,181677.1523966294,181682.1525059549,4.0,8.0,1,8.0,True,"[np.float64(0.2663746310510939), np.float64(0.5117213805667303), np.float64(0.23143440724406714), np.float64(0.2661084570972226), np.float64(0.24431988961314194), np.float64(0.2692366993112171)]",robust_detrend+sns+bandpass
SS33,9,Start9,Stop9,181688.76773518862,181693.7638417141,4.0,9.0,2,9.0,True,"[np.float64(0.2938667184923103), np.float64(0.19674283081579713), np.float64(0.47521613809803637), np.float64(0.18149405794904366), np.float64(0.35926008430884), np.float64(0.19661181031437136)]",robust_detrend+sns+bandpass
SS33,10,Start10,Stop10,181700.3754383478,181705.37189627328,4.0,11.0,3,11.0,True,"[np.float64(0.21506814274347705), np.float64(0.18851770293203884), np.float64(0.25007152998770477), np.float64(0.3456303189059711), np.float64(0.2597892532028294), np.float64(0.2932789939733062)]",robust_detrend+sns+bandpass
SS33,11,Start11,Stop11,181711.97326070696,181717.17036733346,4.0,7.5,4,7.5,True,"[np.float64(0.25081266163835947), np.float64(0.22745310864090812), np.float64(0.26369131726290795), np.float64(0.2412898762703347), np.float64(0.4285628883927957), np.float64(0.22244919030225183)]",robust_detrend+sns+bandpass
SS33,12,Start12,Stop12,181723.77446236715,181728.78273199266,4.0,8.5,5,8.5,True,"[np.float64(0.2298907533573303), np.float64(0.27808291329452106), np.float64(0.21890041190121012), np.float64(0.21398318127608412), np.float64(0.29737871187697074), np.float64(0.4035404091337679)]",robust_detrend+sns+bandpass
SS33,13,Start13,Stop13,181735.38518022635,181740.38562975184,4.0,7.0,0,7.0,True,"[np.float64(0.5044688602354236), np.float64(0.2153107246783055), np.float64(0.25665338772748997), np.float64(0.3021773993921345), np.float64(0.32562334090761635), np.float64(0.21982139484506832)]",robust_detrend+sns+bandpass
SS33,14,Start14,Stop14,181746.9878081855,181751.99357291104,4.0,8.0,1,8.0,True,"[np.float64(0.2969559469477245), np.float64(0.4162806339679559), np.float64(0.16170651705482836), np.float64(0.20370561261162384), np.float64(0.31566464850814546), np.float64(0.22345541863741852)]",robust_detrend+sns+bandpass
SS33,15,Start15,Stop15,181758.7946446457,181763.80141297125,4.0,9.0,2,9.0,True,"[np.float64(0.30079100912519), np.float64(0.1990016708289347), np.float64(0.3973058568349647), np.float64(0.23257137369962683), np.float64(0.32271025937495024), np.float64(0.26965777099681926)]",robust_detrend+sns+bandpass
SS33,16,Start16,Stop16,181770.4010771049,181775.4057677304,4.0,11.0,3,11.0,True,"[np.float64(0.1855706813096387), np.float64(0.2640536009754413), np.float64(0.19528623496739123), np.float64(0.363187065279923), np.float64(0.2533141853513366), np.float64(0.27057382204082836)]",robust_detrend+sns+bandpass
